id,name,popularity
381,Katherine Helmond,16.18
1446239,Melissa Auf der Maur,2.744
12543,Eileen Ryan,6.355
1228915,Matt Passmore,13.149
81953,Katie Walder,16.252
187400,Laura Gordon,10.543
1331193,Caroline Clements,2.353
1331194,Peter S. Williams,1.4
57449,Jodhi May,19.873
225611,Andrew Ellis,12.327
85066,Finn Atkins,9.488
130464,Louise Delamere,20.338
1061991,Gerardo Zamora,3.052
1387164,Jose Luis Ruiz,0.6
222906,John Brotherton,15.509
63663,Hayley McFarland,14.164
553504,Shanley Caswell,14.839
17486,Alison Pill,15.689
2128,Leigh Whannell,17.86
74227,Morgan Lily,18.113
1215525,Jorge Garcia,28.461
166518,Dan Petronijevic,21.886
50774,Nancy Beatty,12.678
142736,Sabrina Grdevich,12.075
93646,Jonathan Crombie,12.649
1699478,Kyle Field,1.795
71660,Caveh Zahedi,14.62
1551247,Jeff Man,7.423
1951452,Roman Christou,3.396
1503744,Jaynee-Lynne Kinchen,1.68
1538713,Marisol Ramirez,7.003
1951453,Oliver Alexander,5.379
1901967,Aiden Lewandowski,6.476
11991,Heinrich Himmler,12.885
15122,Sophie Rois,9.649
50088,Lotte Ledl,11.014
2529985,Gudrun Himmler,2.444
1314856,Antonia Moretti,1.62
134467,Florentín Groll,5.387
1115219,Pauline Knof,2.268
1451456,Lenz Moretti,2.744
1255425,Hermann Göring,22.32
104776,Zak Bagans,10.901
1468964,Billy Tolley,2.108
1930107,Jay Wasley,4.414
115613,Adam Ahlbrandt,5.379
1961997,Matthew Mourgides,0.6
2564719,Barry Taff,0.6
2897720,Ed Weibe,0.6
134657,Hutch Dano,10.531
134658,Genevieve Hannelius,8.952
205976,Kelsey Asbille,95.716
1389749,David Lambert,8.144
969794,Taylar Hender,3.842
979497,Kiara Muhammad,7.172
1625774,Haley Tju,6.076
44243,Maurice Godin,10.625
2451876,Burton Kramer,0.6
2451877,Rolf Harder,0.6
2451878,Heather Cooper,0.6
1829562,Fritz Gottschalk,0.6
2451879,Stuart Ash,0.6
2451880,Pierre-Yves Pelletier,0.6
2451881,Hans Kleefeld,0.6
2451882,Raymond Bellemare,0.6
2451884,Allan Fleming,0.6
1208293,Massimo Vignelli,1.4
1025444,Rotimi,25.334
112566,Lance Gross,16.193
171941,Antonique Smith,16.428
1129464,Alycia Debnam-Carey,13.206
83285,Leah Pipes,18.988
234984,Thomas McDonell,18.896
218165,Jim McKeny,1.96
1205389,Ethan Alexander McGee,8.635
1417352,Kingsley Ben-Adir,63.146
1800302,Laurie Davidson,16.703
26862,Neil Morrissey,20.865
1600494,Kiran Sonia Sawar,18.449
97884,John Gordon Sinclair,19.878
121953,Stephanie Szostak,24.791
80536,David Walliams,16.92
154091,Larry Wilmore,7.541
725,Jerry Orbach,20.314
724,Cynthia Rhodes,14.311
726,Jack Weston,12.772
727,Jane Brucker,20.922
728,Kelly Bishop,19.272
729,Lonny Price,14.323
730,Max Cantor,9.29
4198,Charles 'Honi' Coles,14.797
214830,Mike Shinoda,11.642
92706,Slash,10.611
1091831,Lianne La Havas,3.842
209240,Kate Nash,14.103
5288,A. R. Rahman,10.786
1224997,Neil Strauss,5.294
1120700,Tone Bell,18.03
56556,Michael Cassidy,19.528
58525,Ron Cephas Jones,16.667
1954911,Jesse the Jack Russell Terrier,1.38
98157,Paul Logan,17.98
1954915,Jayden Hedden,1.22
1954916,Sianmichelleguirao,0.6
1004839,Cindy Lucas,10.728
1822254,Errol Sack,0.623
1649262,Freddy John James,4.017
212249,Jaret Sacrey,11.393
10691,April Grace,14.553
205349,Omar Leyva,6.579
2000809,Sarkis Ninos,2.146
93919,Danny Keogh,20.748
1287647,Hlubi Mboya,9.951
1570330,Stephanie Pearson,5.349
1889418,Kelly Connaire,1.214
1316645,Alexa Yeames,3.161
1889419,Rod Hernandez,0.6
1889420,Anthony Kirlew,1.96
1482541,Jason Tobias,9.801
2417510,Aion Boyd,0.6
2132892,Eric Matuschek,0.6
2047200,Ikumi Yoshimatsu,4.22
928532,Josh Pence,17.064
1068409,Frank Marshall Davis,1.4
1068410,Ann Dunham,3.842
1068411,Stanley Dunham,5.379
964843,Michelle Obama,17.093
1068412,Bill Ayers,2.38
1068413,Ted Ayers,0.702
11664,Zooey Deschanel,37.289
1370793,Benjamin Rogers,51.955
1366661,Primo Allon,4.959
85545,Gary Hetherington,11.311
1507289,Daniel Chouinard,0.6
1507290,Christopher Cacciacarne,0.6
1507291,Adam Gazzaley,0.98
1507292,Jonathan Gratch,0.98
1507293,Mary Helen Immordino-Yang,0.6
1507294,Jacki Morie,0.6
1507295,Duane Osterlind,0.6
1164259,Kylie Rogers,42.571
11677,Terry Chen,12.154
1043662,Jordana Largy,10.674
172873,Dean Redman,12.044
40389,Bernadette Peters,37.418
54246,Peter Friedman,15.011
1085047,Reyna de Courcy,1.4
1085048,Michael Anzalone,3.842
1006136,David Cale,2.953
80989,Amelia Campbell,9.969
163848,Christopher Durham,6.984
13,Albert Brooks,19.286
1554519,Lauren Esposito,8.613
1554515,Benjamin Haigh,6.004
1554514,Patrick McAuley,4.57
2365121,Michelle Landis Dauber,0.6
1062364,Judith Helfand,1.694
2365122,John W. Heltzel,0.6
2365123,Colleen Scott,0.6
3810,Javier Bardem,42.246
2310,Bruno Ganz,15.854
4810,Rosie Perez,23.989
55585,Sam Spruell,93.584
1396489,George Sample III,2.744
1396490,Zurich Buckner,0.6
1396491,Brian Kowalski,1.4
1396492,Landra Taylor,0.6
8875,David Margulies,8.086
1602089,Sarah Hayon,1.106
145133,Harry Hadden-Paton,17.552
1028292,Jolyon Coy,3.062
153359,Ann Mitchell,17.913
1028293,Sarah Kants,3.175
31923,Oliver Ford Davies,18.98
78595,Wes Ramsey,5.342
964948,Caitlin Custer,13.444
53117,Dustin Milligan,24.248
54247,Aaron Yoo,9.856
1467025,Alex Goode,3.842
1268071,Ashton Leigh,12.624
1411625,Terence Rosemore,7.466
1737180,Dana Rosendorff,1.38
1679773,Michael Milford,1.052
101921,Heidi James,6.646
2518214,Kelly Brannigan,1.38
191275,Sebastian Bach,16.498
31383,Caroline Dhavernas,18.414
5925,Joshua Peace,9.685
133252,Zoie Palmer,15.903
28848,Sean Pertwee,18.21
5414,Colin Salmon,22.308
126429,Shane Taylor,23.452
139945,Bart Ruspoli,9.244
1407302,Leah Fay Goldstein,0.6
1407303,Nick Flanagan,1.285
1407304,Leah Wildman,0.6
1407305,Adam Gurfinkel,0.6
1675396,Bo Martynowska,7.398
2466985,Matt Johnson,1.4
1298993,Laura Jane Grace,1.511
1908126,Min Joo,8.098
1909626,Jeon Beom-joon,4.28
2164397,Oh Joo-ha,18.501
1220401,Nasser Al Aulaqi,3.842
1220402,Saleha Al Aulaqi,1.4
1220403,Muqbal Al Kazemi,1.788
1220404,Abdul Rahman Barman,4.411
1220405,Saleh Bin Fareed,5.302
1251875,Keiynan Lonsdale,17.193
1188949,Raymond Kurzweil,1.96
527,Jonathan Nolan,21.372
1346527,James Barrat,1.4
2017380,David Ferrucci,2.823
2017381,Christine Fox,4.353
2017379,Rana El Kaliouby,5.379
2017382,Sean Gourley,2.02
2017384,Hannes Grassegger,1.932
2017386,Brian Herman,0.694
776,Eddie Murphy,53.823
1180099,Da'Vine Joy Randolph,38.984
1767454,Gareth Bale,2.464
1768170,Aaron Ramsey,0.6
1768171,Chris Coleman,0.6
87569,Tia Mowry,21.323
87570,Tamera Mowry-Housley,29.653
142741,Ardon Bess,14.346
80180,Robin Brûlé,9.35
166452,Sandra Caldwell,8.402
209769,Chad Connell,16.826
113970,O.T. Fagbenle,32.637
185102,Jackie Richardson,15.954
1212987,Tonya Williams,9.159
3343841,Scarlet Hall,0.6
1779188,Hero Hall,0.6
2110462,Sarah Warren,1.4
137928,Colin Baker,9.044
491344,Ewen MacIntosh,8.231
578344,Marte Germaine Christensen,16.708
1327945,Tom Rhys Harries,17.252
1150197,André Eriksen,22.558
1186693,Martin Hutson,1.771
1756099,Delroy Brown,2.401
1474032,Turlough Convery,8.491
351,Judy Davis,25.249
1375948,Hayley Magnus,4.05
95266,Rebecca Gibney,18.607
89025,Kirby Morrow,14.251
98661,Bradley Stryker,26.933
205560,Kevin O'Grady,33.712
1531967,Maxwell Haynes,7.868
1507296,Eric R.W. Rice,0.6
1507297,Larry Rosen,0.6
1507298,Kenneth Woog,0.6
1425019,Laia Costa,30.457
1191091,Drew Langer,5.933
7351,Ana Claudia Talancón,27.833
2064124,Nico Parker,14.322
2064125,Finley Hobbins,2.174
58758,Deobia Oparei,26.45
58508,Joseph Gatt,18.224
124304,Michael Irby,14.846
992240,Anthony Gaudioso,2.799
3271350,Missy Cummings,0.98
78840,Jason Acuña,10.788
142589,Rob Dyrdek,6.212
56585,Steve-O,22.63
1588206,Uru Eke,1.094
1739933,Mike Ezuruonye,0.6
1082407,Anthony Monjaro,3.842
1911252,Maureen Opoko,0.6
1911253,Ayo Umoh,1.4
1104751,Charlotte Hunter,1.96
1104752,Jack Derges,5.219
165427,Anthony Howell,15.502
203552,Habib Nasib Nader,3.007
1015829,Barry Aird,13.431
112345,Kaloian Vodenicharov,5.365
1044198,Ryan H. Jackson,2.078
1364324,Lex Daniel,2.18
2417140,Kyle Olson,0.6
544235,Jiří Mádl,3.793
587150,Clémence Thioly,8.063
143620,Jiří Bartoška,20.125
1297677,Eric Bouwer,3.842
35119,Zuzana Mauréry,8.067
586409,Andrej Hryc,11.056
11685,Ondřej Vetchý,9.037
1108521,Kristína Svarinská,4.619
1297678,Jeremi Durand,0.6
1297680,Jakub Lorencovic,0.6
1318171,Michael Ray Davis,1.96
1388733,Thor Wahlestedt,1.4
1102540,Elise Rovinsky,2.744
170153,Dean Denton,9.985
122138,Blake Logan,2.292
1260854,Thomas Moore,0.6
1921388,Richard Ledbetter,2.978
1964323,Joel Gray,0.6
1964326,Jeremy Holden,0.6
2293,Frank Miller,16.782
7624,Stan Lee,17.835
10828,Guillermo del Toro,43.406
5741,Matt Groening,7.662
265230,Paul Tassone,9.859
1590193,Joanne Priest,1.788
1590195,Yalin Ozucelik,0.98
77336,Nadia Townsend,10.979
75742,Anthony Phelan,9.744
78566,Denise Roberts,10.38
268743,James Gilbert,10.951
1105218,Ian Anderson,1.96
1105219,Peter Apostolopoulos,2.744
1105220,Roger Beck,3.448
185164,Bruce Clayton,7.657
63858,Laura de Carteret,25.834
168626,Gavin Fox,7.215
1397784,Hays Wellford,1.758
1507368,Sean Hartley,0.6
1653000,Loi Nguyen,1.4
1653004,Sit Lenh,1.96
1653007,Chuck Kull,0.6
1296087,Sam Vasquez,0.6
1141894,Cristiano Ronaldo,13.721
1297171,Julian Bane,3.842
1834641,Johnny Bolton,1.094
1582320,Richard Pawulski,1.96
1231808,Danny Miller,10.879
224131,Reece Douglas,5.012
1582326,Natalie Martins,4.052
1742489,Grace Dixon,1.62
206169,Jon Schnepp,7.531
510,Tim Burton,24.057
3805,Jon Peters,5.498
10952,Lorenzo di Bonaventura,20.002
557,Colleen Atwood,6.013
1226,Rick Heinrichs,5.682
97724,Steve Johnson,3.26
57113,Dan Gilroy,23.808
17880,Wesley Strick,22.343
6407,Marley Shelton,13.575
3601053,Khristian Fulmer,0.6
2718619,Erin Lilley,0.728
3601049,Leah Christine Johnson,0.6
1186518,Eric C. Schmitz,1.4
1814001,Michael Santini,1.553
2751389,Bennett Wayne Dean Sr.,1.8
2573881,Nathan O'Neil Smith,1.38
2198870,Martin Ross Henne,1.4
4073973,Monica Ganoe,0.6
2699643,Alton Landry,0.6
21397,Dennis Rodman,24.458
2266219,Kim Jong-un,4.445
1534186,Kim Il-sung,3.128
1313796,Kim Jong-il,4.028
19011,George W. Bush,21.864
2680333,Sleepy Floyd,0.6
1087240,Matt Cooper,0.6
1058595,Filip Mayer,1.4
1584568,Richard Mason,0.6
1662822,Anna Dawson,5.419
2235347,David McLelland,0.6
2114128,Maurice Byrne,2.06
2136611,David J. Keogh,1.788
1497825,Noah Gershman,0.6
10995,David Hayter,13.037
44097,Maria del Mar,34.192
103870,Frank Moore,8.648
1437999,Casey Hudecki,1.96
1438000,Amanda Joy,4.2
1438001,Shara Kim,1.4
1438002,Samantha Wan,6.954
1438003,Adrienne Kress,1.566
1438004,Craig Porritt,1.96
111921,Grayson Russell,15.452
1006731,Melissa Roxburgh,40.671
1641,Katrin Cartlidge,10.11
19794,Eddie Constantine,21.052
40420,Jens Okking,8.14
946971,Alex Paxton-Beesley,19.389
50773,Lauren Ash,10.717
83530,Jefferson Brown,12.303
1014293,Samantha Espie,2.593
27559,Matthew Edison,9.182
1210484,Alyssa Capriotti,2.168
25878,Shawn Doyle,31.522
1098073,Neil Matheson,2.772
60017,Faith Hill,16.573
209674,RJ Mitte,27.69
203696,Steve Earle,4.87
1435246,John Clofine,0.98
1796983,Peter Anaya,8.226
1391321,Fabian C. Moreno,2.285
1386617,Isabelle Kaif,1.798
6498,Lillete Dubey,14.351
1576058,Lilly Singh,4.5
67274,Dolly Parton,19.309
104872,Mac Davis,7.627
103955,Jerry Douglas,8.359
1416967,Linda Perry,4.316
2491447,Kent Wells,0.6
176215,Robert Goodman,14.917
127005,Chris Wilson,7.718
1612442,Jack Brett Anderson,6.027
1326056,Bella Dayne,12.165
1612444,Alex Dee,2.305
1612445,Edward Killingback,1.38
1664955,Mike Bodie,1.96
1241939,Wasabi Mizuta,23.4
932986,Megumi Oohara,23.168
9715,Yumi Kakazu,24.33
1142780,Subaru Kimura,36.905
90567,Tomokazu Seki,40.456
1123401,Yu Kobayashi,16.837
1350912,Kenji Tada,2.256
1350913,Miku Natsume,6.805
46364,Shun Oguri,22.618
1350917,Yoshi Yamada,0.728
378,Jonathan Pryce,49.344
126175,Jerome Holder,8.255
10985,Ian Hart,31.154
1145665,Malachi Kirby,12.011
83526,Haruka Ayase,21.911
1470127,Kentaro Sakaguchi,30.444
1255487,Tsubasa Honda,21.082
2542,Kazuki Kitamura,16.593
1024891,Akiyoshi Nakao,12.001
1016153,Anna Ishibashi,14.089
24548,Gō Katō,16.811
1344869,Elliot Knight,12.222
2047847,Julian Hilliard,15.961
216366,Josh C. Waller,6.506
69225,Q'orianka Kilcher,38.626
29068,Ben Cross,23.064
1044836,Patrick Rutnam,0.6
1412631,James Koch,0.972
3908698,Numaya Siriwardena,0.6
3908699,Jerome de Silva,1.4
3908700,Dushyanth Weeraman,0.6
1412629,Mohamed Adamaly,1.62
1412630,Kian O'Grady,2.876
1412633,Susan Zareena,0.6
31171,Julie Bowen,52.772
81388,Steve Howey,31.181
1413666,Nancy Andrews,0.6
1091347,Chris Sullivan,1.788
3142995,Judith Rafael,0.6
3142996,Mary Lou Zelazny,0.6
3142997,Chris Harris,0.6
3142998,Robert Levy,0.6
102429,Roger Corman,26.148
62824,Gary J. Tunnicliffe,15.128
7724,Frances Doel,1.889
102428,Julie Corman,7.531
141,David Carradine,22.952
102445,John Sayles,32.733
4014,Paul W. S. Anderson,38.709
34715,James Nesbitt,17.304
51878,John Kani,11.899
31648,Dragan Mićanović,20.964
1370630,Leanne Best,13.733
1677039,Max Vento,1.4
1770134,Katie Quinn,0.919
110077,Crissy Rock,5.498
1371829,Gemma Paige North,4.714
2576879,Jason Lamar Ricketts,5.379
61981,Michael Clarke Duncan,24.035
62036,Robert Carradine,21.178
97049,Samantha Mumba,17.9
1138618,Dana Segal,2.11
1138619,Kirsten Holly Smith,1.532
928294,Kim Allen,8.215
2242807,Helga Athineos,0.6
2242808,gino patti,0.6
1388079,Winston Simon,0.6
1255,David Mamet,20.536
1388080,Persi Diaconis,0.79
55779,John Schneider,36.95
68180,Gary Grubbs,12.413
1371878,Miles Doleac,3.387
1531444,Kristina Emerson,2.407
1900933,Jessica Harthcock,2.588
1709849,Presley Richardson,1.4
1814816,Megan Few,2.807
101180,J.A. Steel,4.612
101179,Julie Corgill,0.652
97400,Glen Jensen,1.372
106498,Ben Bayless,0.62
2044139,DJ Dallenbach,6.962
2104792,Ted Dubost,1.4
2104794,D. Rosh Wright,2.1
1427008,Greg Lucey,4.287
2142800,Curt Dubost,2.391
2142816,Donna Lynn Jones,0.611
1356097,Kate Alden,3.842
1356098,Gabriel Congdon,0.6
160695,Ben Andrews,3.842
1356100,Lorraine Montez,1.96
2212948,Jon Vangdal Aamaas,0.983
2212949,Victoria Lucie,1.845
142584,Jonathan Hansler,8.851
2540025,Keith Robson,0.6
2269978,Nick Ford,1.176
2540030,Richard Southard,0.6
438648,James Reid,14.212
1319223,Andre Paras,1.4
1319224,Yassi Pressman,7.775
108685,Gabby Concepcion,13.815
1339779,Mitch Valdez,2.089
565390,Candy Pangilinan,5.686
1490606,Arkin Del Rosario,1.932
1490587,Coraleen Waddell,1.4
32895,Kevin James,19.402
3273,Laura Whyte,9.75
1070003,Michael Nolan,0.694
1070004,Richard Linnett,1.96
190193,Roger Nolan,8.658
1072602,R.L. Brown,0.6
1072603,Thach Quang,1.4
1072604,Benjamin David Reich,1.4
1072605,Cham Sone,0.6
555313,Sheila Jackson Lee,1.4
1072606,Frank Wagner,1.4
1546517,Mary Nolan,0.6
37014,Lauren German,34.878
1020717,Abbey Thickson,3.945
84897,Mark Kelly,4.665
1011206,Julie Vorus,1.22
1011207,Reid Williams,0.63
1011208,Brendan Robinson,28.861
1011210,Noël Wells,12.065
1011209,Brock Patrick Kaufman,2.145
972951,Cozi Zuehlsdorff,16.972
1008234,Bethany Hamilton,5.915
108247,Austin Highsmith,5.568
1357034,Denisea Wilson,4.098
1070357,Arnel Pineda,8.199
129787,Neal Schon,7.059
555982,Jonathan Cain,3.842
555979,Ross Valory,3.842
1161755,Deen Castronovo,5.379
129786,Steve Perry,7.331
94171,Paulie Redding,5.371
30071,Eliza Swenson,18.917
1329,Billy Boyd,26.207
963274,Ari Zagaris,4.865
84792,Barry Ratcliffe,14.719
29091,Mia Sara,25.631
1322391,Noel Thurman,5.692
1231968,Andy de la Tour,3.42
318970,Joel Beckett,7.398
17991,Kevin Lee,4.396
1298706,Raiden Integra,3.183
1358975,Tomer Oz,2.785
1110537,Alfred Hsing,1.96
1358974,Max Huang,4.549
2602681,Sammy Hung,1.45
931594,Joslyn Jensen,2.744
1563761,Paul C. Kelly,0.6
1547046,Michael Fentin,0.6
4096467,Paul Patrick Taylor,0.6
1527723,Dominique Purdy,1.98
1866453,Nikki Castillo,3.758
1684415,Jerry MacKinnon,1.617
97809,Daniel H. Jenkins,7.818
163794,Craig Walker,15.876
1455784,Malachy Cleary,6.489
10130,Catherine Kellner,13.584
187919,Tobias Segal,12.774
3736159,Cathie Pauley,3.842
3736160,Bonnie Klein,0.6
67978,Ona Grauer,23.876
62709,Garfield Wilson,10.496
1259515,Simon Chin,11.086
1134885,Omar Chaparro,6.804
1326885,Joey Morgan,6.772
229614,Camila Sodi,11.749
39458,Armando Hernández,16.576
1240883,Erick Elías,6.559
79087,Robin Weigert,26.406
169044,Johnathan Tchaikovsky,8.153
164199,Julie Fain Lawrence,9.507
1223878,Emily Kinney,40.211
1981811,Chase Bolnick,2.188
210271,Taylor Kinney,35.999
208099,Kunal Nayyar,40.47
20215,Billy Campbell,22.839
117458,Brian Downey,5.731
1519823,Robbie O'Neill,1.96
1936932,Alicia Agneson,27.748
150072,Amit Shah,22.049
1301638,Lee Charles,5.114
1741397,Greg Orvis,7.459
1587318,Stefanie Martini,21.573
37769,Tanit Phoenix,16.12
57250,Robin Shou,16.905
76513,Frederick Koehler,33.288
68501,Sean Higgs,8.204
1170656,Christine Marzano,5.664
1574323,Yennis Cheung,20.25
1394409,Julian Seager,3.867
1168777,Kellie Blaise,5.137
67906,Dominique Michel,6.256
67905,Dorothée Berryman,7.373
17388,Louise Portal,11.977
83180,Pierre Curzi,11.151
38526,Rémy Girard,33.718
38529,Yves Jacques,14.738
83181,Geneviève Rioux,11.621
83182,Daniel Brière,11.436
83183,Gabriel Arcand,4.728
2663999,Évelyn Regimbald,0.6
16901,Eva Birthistle,21.444
1726976,Lara McDonnell,5.815
1570236,Lydia McGuinness,12.533
211621,Joanne Crawford,11.026
1608146,Eva-Jane Gaffney,3.111
1872057,Moeka Hoshi,15.843
1395507,Rena Matsui,7.204
1828894,Junpei Yasui,1.286
1605790,Ami Tomite,18.861
1071599,Sei Ando,7.158
1373074,Alissa Yagi,22.897
1089770,Robert Christopher Riley,41.649
158095,Jason Dohring,15.24
134365,Fernanda Andrade,20.595
141463,Simon Quarterman,13.616
114036,Evan Helmuth,8.239
579061,Ionut Grama,2.807
94348,Suzan Crowley,7.287
1179997,Brian D. Johnson,6.003
42724,John Prosky,9.882
1328110,Claudiu Istodor,4.814
31639,Claudiu Trandafir,5.553
1157730,Joel Mathews,2.268
986221,Jake Jacobson,2.503
1423692,Jenna Lyng Adams,34.479
5471,Naveen Andrews,19.342
281527,Charles Edwards,15.745
59214,Cas Anvar,15.646
6238,Juliet Stevenson,13.784
456008,Laurence Belcher,4.956
742,Michael Byrne,23.215
1182303,Chris Cowlin,2.047
1382907,Peter L. Larson,1.917
1411376,Stan Adelstein,4.333
1411377,Lanice Archer,1.96
2719,Brian Thompson,34.444
1804235,Chloe Catherine Kim,2.387
22075,Reggie Lee,38.914
2126133,Danielle Krivak,1.96
1313823,Guy Wilson,4.424
1649428,Ivan Sandomire,0.694
1311390,Jamie Jackson,6.496
1649429,Erin Cunningham,1.4
150433,Chris Henry Coffey,15.106
1764263,Amber Davila,0.996
1782423,Nastassia Nikolaevna Haroshka,1.052
1267331,Bárbara Jimenez,1.38
105762,Jimmy Jean-Louis,33.925
550851,Bern Cohen,8.06
1065549,Genevieve Nnaji,4.677
1490112,Evan Brinkman,4.445
33667,Victor Browne,17.627
1472,Ray McKinnon,40.103
1108135,Nicholas Turner Martin,4.512
1108137,Carlos Jorge Guerrero,1.4
1196945,Spencer Harlan,0.6
1196946,Kaleb Shorey,0.6
1196947,Kevin Sommerfield,0.6
1196948,J.R. Watkins,0.6
1029502,Steve Goltz,0.694
1196949,Stephanie Leigh Rose,0.828
1196950,Mike Goltz,0.694
1196951,Tawnie Thompson,0.6
1196952,Brady Simenson,0.6
4689,Bronson Pinchot,13.483
115737,Alexander Karim,12.943
2413040,Nemis Quinn Mélançon Golden,1.62
2494002,Olivia Bailey,0.6
2494003,Trinity Bailey,0.6
2494005,Victoria Bailey-Kerr,1.38
2494006,Jason Thomas Kerr,0.6
1929216,Bracken Hanke,3.71
2494007,Dominique Hanke,0.6
2494008,Stephan Hirst,0.6
2494009,Gregory Kerr,0.6
61487,Louis Corbett,5.412
229381,Li Lin Jin,1.856
2728029,Ji Wang,0.6
83769,Robert Mammone,10.772
3124956,Chen Bao Yuan,0.6
2369941,Junkang Wang,0.6
1226236,Peter Powell,5.477
1198496,Drew Struzan,1.456
1,George Lucas,19.173
4027,Frank Darabont,16.688
1667406,Rick Law,0.694
142583,Jeremy Drakes,1.073
142586,Victoria Jeffrey,2.361
510105,Mark Oosterveen,9.547
142585,Phillip James,1.628
15424,Michael Vartan,26.589
1120,Lennie James,22.477
104982,Ofelia Medina,19.348
228701,Joni Bovill,8.654
1853396,Selena Anduze,7.34
18347,Tonea Stewart,13.017
58771,Katie Finneran,13.286
964421,Aaron Lazar,6.183
1445402,Jill Paice,0.677
17495,Martha Plimpton,37.962
61535,Steven Michael Quezada,23.387
85419,Dylan Kenin,13.904
1371849,Stafford Douglas,8.263
2903776,Johannes Bouchama,0.6
3790227,Tormod Skavern,0.6
3323392,Varmuyan Fofana,0.6
1802862,Jacob Crawford,0.6
1802864,Kevin Moore,0.6
1802866,Ramsey Orta,0.6
1802867,David Whitt,0.6
148899,George Shevtsov,9.737
107325,Paul Holmes,3.044
127734,Georgina Haig,35.072
189232,Bob Newman,2.744
1228205,Paul Bryant,2.744
1414972,John Rees-Osborne,0.6
1414973,Penny Anne Hoffmann,0.6
1251847,Ana Golja,15.758
21041,Shohreh Aghdashloo,56.078
1362995,Giacomo Gianniotti,14.053
1782110,Mark Blane,2.925
979432,Jeanine Serralles,4.92
65143,Peter Y. Kim,10.653
1625154,Naian González Norvind,9.628
139310,Lucy DeVito,29.524
983506,Christian Patrick,2.951
1384671,Burt Grinstead,2.223
1633438,Charlie Farrell,4.259
138974,Shanna Olson,5.674
1203175,Leslie Shaw,1.71
151070,David Lago,11.542
3875740,Lisa Lamendola,0.6
557447,Cyndi Williams,2.902
584095,Sydney Barrosse,5.738
59458,Myrna Cabello,4.635
1756336,Ashley Hallford,0.6
2527210,Austin Ramsey,0.6
1676771,Samantha Scaffidi,11.78
1821623,Samhain,1.22
217511,Paris Campbell,1.943
2586876,Laura Barbiea,1.4
1368281,Summer Mastain,1.4
2373883,Adrian Coles,0.98
2586877,Steve Lipman,1.22
2586878,Danielle Brigner,1.411
2480048,Ralph Scott,1.932
1195480,Gamze Ceylan,0.6
1195481,Ada Alize Ertem,0.6
1195482,Temi Hason,0.6
1195483,Yavuz Hekim,0.6
1029934,Justice Smith,30.679
1089873,Rita Ora,16.808
174708,Josette Simon,27.293
1382739,Parisa Johnston,1.529
111693,Adam Boyer,14.684
1775505,Allison Maier,4.008
1615196,Charles Black,3.066
1126405,Brad Carter,18.475
3369516,Michael Henry Harris,2.744
3369517,Ezra Haslam,0.6
67119,Matthew Sunderland,4.895
218787,Gina Varela,4.336
558300,Karlos Drinkwater,5.12
105582,Jessica Grace Smith,19.957
1048610,Luke Hawker,8.905
1048611,Nick Dunbar,1.62
33300,Jonathan King,3.614
6461,Estelle Parsons,10.814
8263,Andrea Martin,26.568
14108,Joyce Van Patten,31.167
1795332,Kerry Flanagan,2.423
1473142,Celia Keenan-Bolger,6.752
1642827,Matt Dellapina,1.708
1424385,Adam Lustick,5.379
1656179,Andrew Ridings,4.204
1267375,Anna Akana,18.753
1477060,Katherine Hughes,8.565
1641010,Michael J. Murphy,2.901
1176586,Link Neal,6.285
224,David Cronenberg,28.544
33337,Eric Johnson,18.769
1295190,Natalie Kline,3.056
1817422,Gabriela Ostos,1.96
1257937,Aiysha Hart,7.542
1075789,Razane Jammal,19.187
1952051,May Calamawy,9.106
1326619,Carol Abboud,7.636
1108568,Paul Luebke,6.969
1952052,Abdullah Al Junaibi,1.62
122311,Soumaya Akaaboune,19.878
2783193,Militzia Radmilovic,2.256
2078958,Kristina Coker,1.4
1129432,Mohammed Azaay,5.928
110126,Younes Bachir,8.284
1611253,Truus de Boer,3.0
1058507,Marem Hassler,4.407
1187068,Charlbi Dean,18.208
1855543,Dash Williams,3.851
150672,Yuriy Sardarov,21.66
82821,Jeffrey Pierce,13.023
78662,Jonathon Trent,4.229
130608,Elizabeth Roberts,8.08
130609,Jonno Roberts,10.403
15799,Lenny Von Dohlen,38.074
100230,Mickey Jones,15.674
1283083,Michelle Misty Lang,15.754
198807,Grace Renn,6.259
142609,Bru Muller,7.668
66164,Cecily Fay,11.464
81299,Nia Ann,4.987
147885,Carys Eleri,5.702
575618,Jason Beeston,4.948
1748548,Aria Emory,0.6
1748561,Drew Harwood,0.98
1748562,Monique Rosario,0.694
1313421,James McCabe,1.62
1748563,Anthony Ficco,1.033
1748564,Rebecca Fraiser,0.84
1748565,Joseph Atash,0.98
1748566,Melissa Raquel,0.6
1748567,Jack G. Davis,1.38
1460256,Jonah Ehrenreich,1.008
83859,Leonard Roberts,11.458
93528,LeToya Luckett,13.109
1187060,Jasmine Burke,16.541
80759,Lisa Arrindell,22.243
1521980,Rome Flynn,15.348
7171,John Belushi,16.262
7180,John Candy,22.972
54812,Chevy Chase,37.546
5497,Aleksandar Jovanović,16.461
1223216,Johnny Palmiero,2.731
1027457,Elisa Lasowski,24.528
55364,Steven Robertson,15.653
231558,Azita Ghanizada,13.505
211647,Jillian Rose Reed,23.187
100525,Kelly Mantle,8.008
1137192,Nosheen Phoenix,4.686
1297174,Cynthia Murell,14.065
