movie_id,actor_id
595940,1788834
595940,36549
70074,16483
70074,61697
70074,164945
70074,31164
70074,117642
70074,2224
70074,288
70074,235492
70074,7497
70074,12792
424783,130640
424783,56446
424783,1563266
424783,40543
424783,1517834
424783,21063
424783,1184280
424783,41247
424783,114674
424783,1456287
502791,1492813
502791,1172679
502791,1203298
502791,1038621
502791,19488
502791,18262
37503,117818
37503,1159
37503,117820
37503,117823
37503,117824
37503,73130
37503,117825
37503,124145
37503,1276317
121245,1073857
121245,1073860
121245,556925
121245,1073862
84520,930803
84520,930804
84520,1077792
84520,1164799
84520,1164800
84520,1164801
84520,3305010
84520,2089955
84520,3305011
84520,3305012
435995,1230
435995,60736
435995,7090
435995,1529898
435995,2
435995,59234
435995,87819
435995,66190
435995,16572
435995,1741852
280892,973518
280892,1361219
280892,1361975
280892,237756
280892,1159344
280892,1356224
280892,212141
280892,1166976
280892,1303809
393575,18072
393575,37035
393575,37034
393575,1148333
393575,1521843
393575,587208
393575,1828013
393575,5012
393575,1454471
393575,101018
281869,1341376
281869,1341377
281869,1341378
281869,1106239
281869,1066204
281869,228618
281869,138860
281869,142402
621710,33399
621710,1969732
621710,34718
621710,1185473
621710,2491820
621710,2529400
621710,1088195
621710,1210794
621710,2999854
621710,4274949
30618,2299
30618,3416
30618,57755
30618,2372
30618,106590
30618,9193
30618,31384
30618,562260
30618,9013
30618,507797
424201,9828
424201,127558
424201,2178
424201,207
424201,57108
424201,41249
424201,118593
424201,1367847
424201,1036196
424201,2042849
42297,38225
50204,11108
42297,53397
50204,1333
42297,58115
50204,52848
42297,55086
50204,73462
42297,143240
50204,207
42297,10697
42297,8212
50204,13472
42297,40462
50204,113
42297,2283
50204,47730
42297,141687
50204,24265
50204,39189
256196,42626
256196,16859
256196,937913
256196,110909
256196,10128
256196,115858
256196,171652
256196,929065
256196,1634923
256196,172096
26388,10859
26388,43323
26388,559068
26388,537
26388,20767
26388,1040499
26388,194641
26388,43902
26388,149665
26388,152820
555605,1533157
555605,2329940
555605,1450999
555605,1695392
555605,2329941
555605,2329943
555605,1507726
555605,2329944
555605,1323283
555605,2329945
42617,3084
42617,582973
42617,27442
42617,98782
42617,582974
42617,83147
42617,260527
42617,163971
42617,582975
42617,1941699
366324,62168
366324,53862
366324,12519
366324,582816
366324,138558
366324,170635
366324,1028899
366324,1112417
139948,1111711
139948,1111712
139948,1111713
352504,21657
328796,146411
352504,1277188
352504,933160
352504,72985
328796,6832
352504,12519
352504,20982
328796,17051
352504,58319
328796,993774
352504,129984
328796,130840
352504,1815
328796,1420278
352504,1622549
328796,1760968
328796,1760969
328796,1760970
508138,1280060
508138,27972
508138,1325961
508138,79795
508138,232499
508138,117516
508138,1949304
508138,1788486
508138,108923
508138,1650214
39957,54499
39957,39520
39957,49918
39957,955065
39957,78888
39957,94854
39957,7470
39957,2896770
298036,51519
298036,1940300
298036,11160
298036,30067
298036,1375149
298036,982722
298036,1375146
298036,31115
298036,1375147
298036,1375148
45013,8691
45013,78324
45013,10882
45013,25703
45013,6408
45013,3627
45013,19144
45013,58368
45013,71815
45013,32597
550970,1667891
550970,1847332
550970,2183713
550970,2183714
550970,236293
550970,3205827
566872,150802
566872,1133349
566872,1428
566872,55636
566872,115681
566872,15920
566872,1385565
586454,17859
586454,1257818
586454,2258451
586454,2258453
586454,1503922
586454,1178351
426265,984055
426265,1981
426265,2202
426265,1360152
426265,1625680
426265,1650301
426265,1437842
426265,202850
426265,1709469
426265,1532331
295964,51329
295964,23459
295964,78423
295964,3872
295964,59270
295964,1155724
295964,227454
295964,29528
295964,1016168
295964,139
73565,1247
73565,81682
73565,33449
73565,17258
73565,3052
73565,1755484
73565,57278
73565,14226
73565,152523
73565,3062
430354,543530
430354,29221
430354,109566
430354,1349102
430354,20318
430354,1644666
430354,1457999
430354,1456767
430354,1237405
430354,163985
36162,86664
36162,99265
36162,86671
36162,1416549
36162,556920
255798,21028
255798,45827
255798,109513
255798,225694
255798,102441
255798,1172367
255798,1489940
255798,93670
255798,1633504
255798,1472256
132363,2178
132363,13309
132363,35013
132363,3036
132363,6352
132363,9777
132363,66586
132363,18288
132363,77069
132363,78062
145668,557216
145668,27803
145668,27798
145668,297095
145668,1163308
145668,63214
145668,104892
145668,1049940
145668,1686423
145668,1933849
209091,17287
209091,1283
209091,62961
209091,202734
209091,25074
209091,1197512
209091,1197513
209091,10207
209091,1431255
209091,183151
20096,3416
20096,8447
20096,10477
20096,2453
20096,3910
20096,8985
20096,7268
20096,6199
279920,1810131
279920,1810132
279920,2966595
79697,9278
79697,118372
79697,6968
79697,15232
79697,59315
79697,5588
79697,52997
79697,45827
79697,3201
79697,109869
197010,1176917
197010,1176918
197010,133046
197010,1176919
197010,1474018
197010,1385530
197010,3931010
480733,2746001
480733,2844652
480733,2844655
480733,2844658
480733,2844659
480733,2844660
480733,2844661
480733,2844663
480733,148000
480733,2844665
101176,5685
101176,5141
101176,6719
101176,45471
101176,57514
101176,29612
101176,965683
101176,209225
101176,37470
101176,15500
436367,588742
436367,1773445
436367,1773446
436367,1196959
436367,70517
436367,51120
436367,1084851
436367,1363045
436367,1773447
436367,1416396
570556,204
570556,4135
570556,61303
570556,14730
570556,150587
570556,65524
570556,10223
570556,173150
570556,939564
570556,16180
267428,4940
267428,124644
267428,79791
267428,440306
267428,74687
267428,11155
267428,17421
267428,169337
267428,125026
267428,1622660
429762,27755
429762,59119
429762,1198286
429762,103994
429762,1948441
429762,220694
429762,2171146
373778,93103
373778,1226204
373778,565246
373778,227372
373778,225427
373778,592002
373778,1553189
373778,1233123
373778,1021417
373778,1193523
453128,1122410
453128,1265271
453128,1638315
453128,1267043
453128,2629231
461375,1831599
461375,1695416
461375,130807
461375,1581708
461375,1831600
461375,1831601
461375,1831602
461375,1831603
461375,1831604
461375,1831605
192133,37934
192133,39459
192133,17606
192133,39659
192133,17018
192133,1188325
192133,17019
192133,568390
192133,281413
192133,966264
253303,1099848
253303,1099847
253303,1294855
253303,1510280
253303,1294856
253303,1294857
253303,1294858
253303,1288668
253303,2127638
606957,14416
606957,55266
606957,4256
606957,56266
606957,10607
606957,1177398
606957,53596
606957,180878
606957,1327592
606957,2250
22970,210824
22970,51533
22970,210695
22970,486603
22970,74568
22970,28633
22970,11367
22970,10205
22970,31137
22970,81133
157424,118362
157424,1261683
157424,210573
157424,104023
157424,1328
157424,1313830
157424,156590
157424,4442
157424,208406
157424,1334181
292280,60077
292280,233096
292280,1328223
292280,17005
292280,83456
292280,1303873
292280,1560380
292280,1552359
292280,7574
292280,6450
270005,85825
270005,25130
270005,13014
270005,1037
270005,83276
270005,85142
270005,13939
270005,133067
270005,170240
270005,1184209
299359,1872110
299359,1084209
299359,972445
299359,572475
299359,53969
299359,18262
299359,1926921
299359,1051216
299359,1296598
299359,2017250
314385,11701
314385,287
314385,19119
314385,26100
314385,17498
314385,1977
314385,1530854
314385,10356
314385,1543953
314385,1530855
102780,59620
102780,36592
102780,32987
102780,9012
102780,1670
102780,11110
102780,33394
102780,145313
102780,20258
102780,572541
130942,104356
130942,104359
130942,97619
130942,1092269
130942,104033
130942,1092270
130942,1093426
130942,63579
130942,1093427
130942,104357
298584,1573609
298584,1129413
298584,1352022
298584,206112
298584,1573613
298584,145814
298584,1375905
298584,1272291
298584,1205239
298584,1192278
54515,150885
54515,150886
54515,150887
54515,150888
284276,4491
284276,270
284276,84223
284276,65731
284276,47281
284276,7427
284276,3905
284276,61659
284276,66446
284276,52018
403579,192
339397,44735
222433,95876
339397,37917
222433,30319
339397,4495
222433,124318
222433,28749
339397,59175
339397,7489
222433,6367
339397,74541
222433,95881
339397,124377
222433,1245907
339397,25136
222433,100738
339397,221098
222433,95880
339397,15684
222433,1078604
130740,266350
130740,10367
130740,4956
130740,11626
130740,35059
130740,1091965
130740,1091966
130740,1041386
130740,1091967
130740,1091968
156713,221611
364160,51965
156713,81681
156713,74541
364160,1357480
156713,923
156713,46814
364160,1226274
156713,83872
364160,18284
156713,277081
364160,47882
156713,156862
364160,1322603
156713,1199195
364160,83105
156713,1533608
364160,1122242
364160,1252469
364160,1523295
88612,1187671
88612,40863
88612,1445645
88612,1078128
88612,591207
88612,1195554
88612,1445646
88612,1034482
414792,31
414792,9880
414792,37332
414792,1869804
414792,1869805
414792,1869806
414792,1869808
414792,1869809
414792,1869810
414792,1869811
474051,1334638
474051,76104
474051,2220
474051,1240399
474051,107380
474051,95716
474051,1473276
474051,55581
474051,3069
474051,3202886
254252,550403
254252,1252919
254252,568975
254252,1098721
254252,227372
254252,1318799
254252,113250
254252,1327206
254252,1384210
254252,1043142
229314,137424
229314,127725
229314,168962
229314,74230
229314,991886
229314,964971
229314,52300
229314,21549
229314,1189855
84180,18023
84180,140369
84180,42335
84180,78398
84180,18972
84180,829
84180,65334
84180,17837
84180,56267
84180,58681
285598,1688104
285598,1350436
285598,1350438
285598,1350439
285598,1350440
285598,1350441
285598,1350442
285598,1350443
285598,1350444
285598,76501
398818,1190668
398818,53807
398818,72873
398818,20577
398818,935096
398818,1592949
398818,1789600
398818,1789602
398818,1526272
398818,1789603
187541,15565
187541,91351
187541,6832
187541,66571
187541,6944
187541,95039
187541,29221
187541,8874
187541,50095
187541,5376
355948,131772
355948,39126
355948,15824
355948,8854
355948,124501
355948,141181
355948,1506662
355948,1506663
355948,1317384
355948,145181
133823,1177904
133823,1177905
316761,1411562
133823,3710495
316761,212
133823,3710496
316761,10872
257365,18917
133823,3710497
316761,78798
257365,11086
316761,11152
257365,78398
316761,3214
257365,1297243
316761,87131
257365,210773
316761,1234618
316761,95024
257365,101522
316761,1231717
257365,1180936
257365,87568
257365,1297252
257365,115406
388347,75566
388347,1321628
388347,1056072
388347,1088913
388347,1268984
388347,1592480
388347,1472576
388347,1408946
388347,1349720
388347,238070
589612,80003
589612,34408
589612,223167
589612,3900
589612,58014
589612,65445
589612,27260
589612,1819397
589612,137472
589612,76234
429135,14101
429135,655
429135,36169
429135,84522
429135,99007
429135,85142
158011,4587
158011,17140
158011,9779
158011,67979
158011,226501
158011,11486
158011,95517
158011,10963
158011,21366
158011,931947
283384,4038
283384,6575
283384,9560
283384,17052
283384,55636
283384,32887
283384,1130510
283384,34915
283384,1384357
283384,1232769
521935,1443712
521935,172156
521935,4766
521935,1455722
521935,202850
521935,80301
521935,1699977
521935,1216579
521935,211540
521935,2035185
256335,1294462
256335,142290
256335,140007
256335,1171014
256335,186007
256335,70685
256335,299506
256335,1294464
256335,1294465
256335,1294466
287793,94792
287793,1356721
287793,1102406
287793,1356722
287793,234991
287793,1529423
287793,102516
287793,3061405
429725,61510
429725,34353
429725,576222
429725,48312
429725,205808
429725,572037
157832,2039
157832,40477
157832,17521
157832,49735
157832,7028
157832,4812
157832,588
157832,8791
157832,93210
157832,73287
83188,69405
83188,583718
83188,2878
83188,43757
83188,202061
83188,45381
83188,1100350
83188,93937
83188,151318
83188,727467
574396,1363054
574396,1290466
574396,1362813
574396,63362
574396,73287
574396,1307014
574396,1108724
574396,1957056
574396,1546861
574396,1835512
252189,21315
252189,21320
252189,74673
252189,92803
252189,1283950
252189,1147876
252189,570758
252189,1334375
252189,1334376
252189,1283949
73588,32203
73588,58168
73588,40481
73588,53922
73588,95696
73588,1042556
73588,1282666
73588,974941
73588,172187
73588,76802
134561,73609
134561,27124
134561,206661
134561,1456202
134561,963962
134561,101249
134561,1224828
134561,53324
134561,77039
134561,114894
45778,44735
45778,4012
45778,133801
45778,92999
45778,133811
45778,133814
45778,133815
45778,61510
45778,52374
45778,155173
549877,62747
549877,21320
549877,1251160
549877,18708
549877,1543531
549877,2037231
549877,1745824
549877,1104770
549877,1622066
549877,2042787
44244,85138
44244,85757
44244,130565
44244,130566
44244,58965
44244,1252313
44244,130567
44244,98272
44244,85759
44244,133327
76142,6603
76142,1032
76142,2090
76142,7570
76142,10017
76142,10539
76142,11859
76142,9168
76142,3661
76142,5629
394668,1903328
394668,15832
394668,135855
394668,105788
394668,520832
394668,76245
394668,37221
394668,1611360
394668,2206225
394668,2206224
376534,117841
376534,96989
376534,17087
359025,20494
359025,118303
359025,557879
359025,87265
359025,220573
359025,146411
359025,1456183
359025,1585964
359025,7166
551429,2505013
551429,1795838
551429,1698678
551429,2293341
551429,1441995
551429,1307825
551429,2411137
551429,2720964
551429,2720965
551429,1980139
77953,23659
77953,58225
77953,58224
77953,169337
77953,32597
77953,461542
77953,12074
77953,707
77953,1248
77953,157865
251227,1163458
251227,1163462
251227,1286523
251227,932695
251227,1197362
251227,1286552
251227,559060
251227,1221680
251227,191251
251227,1012982
203182,982
203182,2987
203182,56004
660324,1711569
660324,1365703
660324,1959470
660324,2497865
660324,112641
660324,104635
660324,62172
660324,290894
660324,1228304
660324,40385
401847,55536
401847,20766
401847,178614
401847,170820
401847,1292449
401847,58184
401847,57093
401847,1237405
401847,1455755
401847,1392775
244506,37917
244506,559566
244506,52704
244506,73127
244506,3911
244506,100602
244506,1367617
244506,2991099
244506,1006733
244506,123102
537739,109513
537739,78198
537739,1443708
537739,1298360
537739,1375002
537739,2142870
537739,52860
537739,1241324
537739,1476058
537739,2188556
277353,1286329
277353,91755
277353,1357037
277353,1097941
277353,1440178
277353,49915
277353,11477
277353,1032
277353,1108730
265010,17283
265010,17022
265010,1045526
265010,219367
265010,1310504
265010,210473
265010,1085744
265010,1310501
265010,1310502
265010,1310503
590050,15500
590050,19384
590050,93033
590050,18708
590050,1396748
590050,1479650
590050,1269324
590050,1437132
590050,1191951
590050,1628777
547760,1434480
547760,1748947
547760,129101
547760,327
547760,10884
547760,34
547760,87118
547760,288
547760,68527
547760,74123
243670,1154689
243670,1278707
243670,1278702
243670,1278709
243670,1278716
243670,1278714
243670,1278711
243670,1278710
243670,1278703
243670,1278705
1771,16828
1771,2176
1771,1331
1771,39459
1771,60898
1771,55470
1771,13014
1771,2203
1771,15543
1771,145161
150188,1129886
150188,1129887
150188,1129888
150188,203538
150188,1129889
150188,1412670
150188,1412671
150188,1412672
150188,1412673
100402,16828
100402,1245
100402,60898
100402,53650
100402,71189
100402,81685
100402,84247
100402,39459
100402,4135
100402,2231
54487,586796
299537,60073
299537,2231
299537,77335
299537,9642
299537,516
299537,938
299537,72095
299537,1360281
299537,97576
299537,9048
334533,110
334533,1261400
334533,1024722
334533,18324
334533,146750
334533,1504947
334533,1447238
334533,1637129
334533,1108129
334533,17696
271110,16828
271110,3223
271110,1245
271110,60898
271110,172069
271110,3872
271110,550843
271110,6162
271110,1896
271110,53650
507143,506085
507143,512316
507143,110014
507143,1332680
507143,9994
507143,1215379
507143,1549537
507143,177744
507143,1891471
507143,41019
192921,1173331
192921,2663551
192921,1173334
192921,1173336
192921,1173337
70703,1748
70703,2387
70703,822
70703,35317
70703,2154
70703,62064
512916,3589673
512916,2039
512916,69465
512916,1157316
512916,8785
512916,73288
512916,107682
512916,108496
512916,1159645
512916,1094715
250650,9994
250650,2876
250650,7794
250650,2227
250650,73421
109424,31
109424,1261694
109424,1266859
109424,1266858
109424,1266862
109424,87070
109424,37204
109424,17199
109424,15824
109424,75604
109729,49265
109729,124097
109729,5216
109729,82819
109729,64341
109729,984613
109729,993756
109729,135589
109729,1271090
109729,52397
268531,55638
462445,1127611
462445,1168929
268531,111678
462445,8309
268531,27105
462445,1003138
268531,208519
462445,1835497
268531,291263
462445,1835499
268531,109869
462445,1835500
268531,114631
462445,1835501
268531,20405
462445,1835502
462445,969460
268531,94075
268531,59675
300602,1572877
300602,114463
300602,1586805
300602,1271600
300602,1146041
300602,2044884
300602,2044885
300602,2044886
300602,1405362
300602,2044887
331190,51072
331190,35013
331190,39390
331190,13920
331190,10839
331190,41020
331190,18916
331190,1477958
331190,208507
331190,154495
244761,10859
244761,100
244761,5916
244761,175826
244761,79072
244761,203630
244761,1074125
244761,21089
244761,7708
244761,43310
429471,1230
429471,1152019
429471,1674162
429471,21657
429471,14721
429471,18916
429471,2394
429471,27632
429471,5296
429471,61962
413452,19159
413452,18288
413452,55899
413452,467645
413452,60560
413452,95136
413452,95038
413452,2947601
413452,1444823
105676,1097849
105676,63295
105676,1097850
105676,57795
105676,131928
105676,1349388
105676,61908
105676,2552329
105676,1698109
399231,1248
399231,6639
399231,10731
399231,1660259
399231,10222
399231,4573
399231,39186
399231,176191
399231,1073078
399231,6645
459427,209038
459427,6944
459427,51935
459427,15824
459427,6066
459427,54645
459427,41798
459427,31532
459427,74302
459427,1546775
472404,29384
472404,128150
472404,1199952
472404,199586
472404,229
472404,123301
472404,569509
472404,1516081
472404,43929
182972,81332
182972,1167048
182972,1167047
182972,1167037
182972,1167050
182972,1167051
182972,1167052
75149,94477
681429,1303064
135465,31531
681429,1383099
135465,1102332
681429,969247
135465,97535
681429,2293180
135465,1102333
135465,189075
135465,1102334
135465,1102335
135465,1102336
135465,1102337
135465,1102338
425972,7060
425972,2045329
425972,75711
425972,51671
425972,1046903
425972,110008
425972,2045328
425972,586097
425972,53023
425972,81332
475908,1766862
475908,1888322
475908,10920
475908,16700
475908,1151410
475908,1917954
475908,209990
475908,1503075
475908,1335956
475908,2815382
77354,2251
77354,109110
77354,56117
77354,27422
369032,120248
369032,60846
369032,66497
369032,1170659
369032,2394
369032,31268
369032,112959
369032,1122461
369032,1194700
369032,1537539
277534,110425
277534,75174
277534,1331950
277534,75656
277534,75655
277534,94871
277534,142100
277534,78570
277534,985070
277534,26057
72113,1038
72113,204
72113,27319
72113,4764
72113,1462149
72113,1462150
72113,1668026
72113,1373113
72113,20798
72113,31169
421131,1503534
421131,1503535
421131,1565854
421131,1565853
421131,1635683
421131,5939
421131,1197122
421131,1565855
421131,1494008
421131,1525216
407279,17005
407279,1320411
407279,97939
407279,1334135
407279,1195812
407279,98175
407279,99427
407279,3795142
317952,1520246
317952,1541111
317952,3511073
317952,1699923
317952,3511074
317952,3511075
317952,2802667
317952,3511076
317952,3511077
317952,2995194
49013,15897
258480,112
49013,887
49013,3895
258480,108916
49013,1246
258480,3497
49013,1241
258480,496470
49013,1926
258480,34490
49013,3491
258480,37154
49013,15898
49013,3266
258480,1367617
49013,31514
258480,1213105
258480,1545496
258480,586998
317560,1201716
317560,503103
317560,235767
317560,5528
317560,50095
317560,5168
317560,78729
317560,1576429
317560,2352272
317560,972079
7340,5606
7340,6721
7340,27563
7340,45415
7340,8891
7340,44038
7340,52462
7340,15500
7340,11793
7340,7085
523635,2445330
523635,2167178
523635,1859288
523635,1355341
523635,1890695
523635,103330
523635,1968752
523635,2445332
523635,197346
523635,3198071
412678,23880
412678,10843
412678,74750
412678,1560018
412678,134859
412678,1070350
412678,52978
412678,1670382
412678,65648
412678,112918
183361,22223
183361,74577
183361,206757
183361,66636
183361,6166
183361,1167210
183361,928575
475013,1234156
475013,197315
475013,1358963
475013,942301
475013,1245878
475013,1315403
475013,1214302
475013,1232432
475013,2428347
475013,2505499
359341,2535
359341,17764
359341,87817
359341,53258
359341,1517447
359341,111005
359341,1517448
359341,988370
359341,1517449
359341,1517450
936570,3004005
936570,1124626
936570,77157
936570,147084
936570,3822775
936570,1124629
936570,131427
29920,92404
29920,125739
29920,125740
29920,125741
29920,125742
29920,3397
29920,57012
29920,1268611
29920,125749
29920,639107
260514,887
260514,1374727
260514,2955
260514,51797
260514,53807
260514,15897
260514,5149
260514,40063
260514,11703
260514,4252
286599,6949
286599,20234
286599,23524
286599,544600
286599,1033632
286599,6549
286599,1006158
286599,230583
286599,937196
286599,544610
174316,15033
174316,38940
174316,39213
174316,60928
174316,23459
174316,17841
174316,22970
174316,6807
174316,4937
174316,1066116
45324,1979
45324,11164
45324,131008
45324,58168
45324,12834
45324,49275
45324,16165
45324,57448
45324,43311
45324,7868
350839,1266052
350839,171181
350839,1054760
350839,83403
350839,1307196
350839,1094593
350839,76674
250651,1426302
250651,1426303
250651,1426304
250651,1426305
250651,1426306
250651,3602505
250651,1998632
250651,3602509
250651,3602510
250651,3602511
92398,210305
92398,116474
92398,7071
92398,52483
92398,854818
92398,930994
92398,1522031
92398,1522029
92398,2004203
92398,168703
1198409,2765302
287927,2312786
1198409,2461945
1198409,2982510
1198409,65975
287927,1077575
1198409,2138984
287927,1432083
1198409,3303809
287927,1670054
287927,2312787
287927,1082717
287927,1477961
287927,4454407
157884,4158
157884,154013
157884,1077189
157884,2141450
157884,454182
157884,1725467
157884,1474841
157884,1218790
157884,36551
157884,1372556
430826,1801190
430826,1801191
430826,1801192
430826,1801193
430826,1801194
430826,1801195
430826,1801196
430826,1801197
430826,1801198
430826,1801199
44999,939037
44999,117535
44999,939038
44999,939039
44999,939040
44999,939041
44999,939042
44999,939044
44999,939045
44999,939046
424998,6858
424998,21711
424998,6450
424998,5694
424998,13936
424998,29051
424998,65423
424998,94854
424998,1158065
424998,52483
127878,3965
127878,3191
127878,1484
127878,3806
127878,598
127878,53003
127878,2953
127878,14096
127878,1720
127878,2242
236028,17881
236028,589134
236028,1306901
236028,1306902
236028,1306904
236028,1306905
236028,8765
236028,2628016
236028,4447188
236028,1714621
592662,934281
592662,17606
592662,586000
592662,132712
592662,9206
592662,84218
592662,2559813
592662,1567038
515402,934281
515402,51944
515402,61263
515402,1252003
515402,999498
515402,984629
515402,11617
515402,1724696
515402,1932993
515402,1785142
238304,21596
238304,43292
238304,1386502
238304,1144353
238304,63814
238304,62522
238304,151975
57353,3627
57353,47627
57353,60506
57353,41464
57353,4443
57353,10841
57353,85931
57353,2220
57353,112327
57353,39914
75736,62
75736,50463
75736,59252
75736,212154
75736,2178
75736,1370
75736,74242
75736,19975
75736,107707
75736,112286
13668,9278
13668,18082
13668,19303
13668,65727
13668,3196
13668,10981
13668,2891330
13668,57992
13668,32204
13668,81070
434924,109512
434924,1593199
434924,1232540
434924,21130
434924,1560227
434924,142853
434924,1142303
434924,1625046
434924,124148
434924,1663580
269747,1375957
269747,480
269747,1588249
269747,1588250
269747,1588251
269747,1588252
269747,71083
269747,239562
269747,74440
269747,2598376
293633,11864
293633,181514
293633,1181328
293633,591785
293633,1373047
293633,97446
293633,220088
293633,98351
293633,229345
293633,1844885
461957,107529
461957,1465469
461957,1209379
461957,37092
461957,1833836
461957,1584777
461957,136296
273621,41464
273621,60506
273621,137323
273621,1327172
273621,2452
273621,117123
273621,1327175
273621,24200
273621,37937
273621,2088477
43397,2091
43397,5730
43397,8253
43397,30115
43397,2313
43397,103368
43397,7643
43397,14359
43397,117723
43397,130377
467952,22226
467952,2983
467952,23459
467952,935
467952,74242
467952,9195
467952,207
467952,10207
467952,3753
467952,17839
408272,25540
408272,8256
408272,5588
408272,59401
408272,20318
408272,1545689
408272,109144
408272,1394997
408272,6067
408272,1724696
41042,62644
41042,125331
41042,125332
41042,125333
41042,84421
41042,21594
41042,30882
41042,125335
41042,1024823
41042,125336
83330,141433
83330,79416
83330,1063282
83330,1063283
83330,1063284
83330,50711
536869,1712866
536869,5309
536869,17605
536869,1452124
536869,15565
536869,55466
536869,1327
536869,212208
536869,221581
536869,5538
92119,81333
92119,208294
92119,1181080
92119,57794
92119,93114
92119,127282
92119,79363
111479,4566
111479,10989
111479,50463
111479,16478
111479,34408
111479,45827
111479,21180
111479,43858
111479,59219
111479,236082
42296,1257828
42296,142276
42296,1208782
42296,142275
42296,142272
42296,1855280
42296,2988288
42296,1934389
42296,2534392
42296,3932372
39691,11006
39691,1733
39691,18979
39691,73931
39691,64917
39691,58926
39691,41686
39691,52601
39691,12900
39691,10222
192345,999790
192345,38670
192345,73128
192345,62747
192345,12261
192345,1158832
192345,20563
192345,1011104
192345,83276
192345,1030512
37925,16303
37925,1239223
37925,2770819
37925,1580736
37925,2555882
52067,27105
52067,4764
52067,8256
52067,17490
52067,17401
52067,2115
52067,61178
52067,539
52067,52997
52067,87192
59490,6818
59490,550704
59490,550705
59490,550706
59490,4018124
59490,4018125
59490,4018127
59490,4018128
59490,4018131
59490,4018132
36801,116263
36801,116264
36801,116265
36801,72855
36801,5469
36801,17835
36801,1639
36801,1247
36801,77287
36801,25441
84184,80591
84184,62861
84184,71552
84184,29020
84184,61659
84184,34847
84184,109
84184,1121635
84184,93377
84184,1181324
507654,8329
507654,1263515
507654,206384
507654,1345495
507654,1421699
507654,1014587
507654,1128160
507654,1985752
507654,1985753
507654,1985754
109411,3197
109411,825
109411,5620
109411,57410
109411,1046121
109411,1046122
109411,1046123
109411,33155
109411,1046124
168098,3036
168098,2231
168098,77517
168098,1586047
168098,1636267
168098,1088938
168098,1208702
168098,825
168098,1053423
168098,41019
302699,18918
302699,55638
302699,39388
302699,101060
302699,23532
302699,84497
302699,78433
302699,27031
302699,1419122
302699,1754478
124067,1691112
517769,1602964
517769,1472783
124067,1691113
517769,1100549
124067,1691114
124067,1691115
517769,1697349
517769,205575
124067,1691116
517769,164280
124067,1691117
517769,1966186
124067,1691118
517769,2142879
124067,1691119
124067,1145892
124067,1691120
163703,556771
289097,21089
289097,34489
289097,12132
289097,74279
289097,1240784
23759,17288
23759,18182
23759,18616
23759,15498
23759,17287
23759,17606
23759,4455
23759,30710
23759,76242
23759,89821
514550,1078302
514550,2009006
514550,41356
514550,28892
514550,1078035
514550,2009007
514550,1198292
514550,2244232
514550,1112270
514550,27839
55246,139
55246,11665
55246,72095
55246,54679
55246,543505
55246,48463
55246,56685
55246,1031615
55246,1392122
55246,146322
48303,1137
48303,140238
48303,9747
48303,28186
48303,140239
48303,140240
48303,69492
48303,140241
48303,140242
48303,1650640
340487,4784
340487,37917
340487,1812
340487,1183917
340487,6474
340487,15440
340487,9807
340487,20211
340487,1258894
340487,77264
230779,454
230779,5916
230779,59174
230779,16429
230779,32458
230779,20811
230779,6949
230779,14721
230779,11889
230779,6104
177203,227
177203,21089
177203,12656
177203,6197
177203,2449
177203,201665
177203,37093
177203,7030
525825,76999
525825,1675188
525825,1107678
525825,13389
525825,105304
525825,1269290
525825,2093007
525825,1709465
525825,1162439
525825,1090132
351319,1278226
351319,1113657
351319,1319222
351319,1358194
351319,1481740
351319,1490070
351319,1216721
351319,262129
351319,1225474
351319,934089
58232,72855
58232,21662
58232,15110
58232,2440
58232,66442
58232,24265
58232,54830
58232,43034
58232,85139
58232,73462
38033,59252
38033,65827
38033,37008
38033,1370
38033,22434
38033,78342
38033,39126
38033,119421
38033,48312
38033,990986
116979,7132
116979,110425
116979,1366725
116979,15887
116979,1097941
116979,56356
116979,4177
116979,1652517
116979,1835159
116979,1835160
385372,63677
385372,1094568
385372,63676
385372,92619
385372,63681
385372,1378076
385372,61852
385372,63680
385372,83274
385372,1585210
262436,80757
262436,174808
262436,1306023
262436,62644
262436,5281
262436,5292
262436,13240
669402,76820
669402,1164460
669402,2821461
575381,13922
669402,76294
669402,2522249
575381,33654
669402,1029292
575381,88123
669402,1109785
575381,53266
669402,1613123
575381,126169
669402,1988557
575381,1537066
669402,2096669
575381,151043
575381,11510
575381,1453801
575381,43125
58258,71507
497622,993774
58258,10696
497622,18992
58258,6408
497622,41688
497622,588
58258,28660
58258,6913
497622,3019
497622,54782
58258,62645
497622,1986
58258,49271
497622,88903
58258,1567208
497622,60560
497622,1370983
198184,82191
198184,76788
198184,6968
198184,985041
198184,985040
198184,10205
198184,198615
198184,1217309
198184,20191
198184,1029029
513603,51583
513603,1217689
513603,2005999
513603,173994
513603,164988
513603,1717
513603,14672
513603,33853
513603,1560156
513603,174223
597593,2296610
597593,2296611
597593,2296612
597593,3113215
476344,4513
476344,1286328
476344,38663
476344,55152
476344,1454942
476344,10401
476344,502
476344,1889924
476344,2844
476344,1869968
49520,23532
49520,10859
49520,41087
49520,59315
49520,1903
49520,21142
49520,83352
49520,123065
49520,1068811
49520,14886
54557,115788
54557,42160
54557,18472
54557,10963
54557,114000
54557,49425
54557,1761273
54557,15029
54557,5586
54557,1617453
41602,10959
41602,38940
41602,1019
41602,1844
41602,10989
41602,207321
