writer_id,writer_id
138,123132
75699,123132
15277,18923
18897,18923
18923,18924
11109,18923
510,18923
15277,18924
539,18924
18924,59413
18924,67758
11109,18924
569,15219
15219,47051
56381,81856
56381,77357
17496,56381
9888,92784
83287,92784
20646,87010
4955,87010
21134,1102522
1102522,1176379
1997,9182
56585,60805
56584,60827
60805,60827
60804,60827
39,4762
3224,1201865
4762,65452
4762,19292
2228,4762
880,4762
1650,4762
4762,53334
488,4762
4762,4766
1032,4762
4762,30365
519,4762
3905,4762
9656,76365
56585,76365
56586,76365
76365,110068
56578,61441
56585,61441
56586,61441
61441,110068
9656,78840
56585,78840
56586,78840
76365,78840
78840,110068
1769,110068
110068,1692535
110068,967330
201,61440
5953,61440
212,61440
61440,66728
9656,220241
56578,220241
56585,220241
56586,220241
110068,220241
86627,220241
9656,86627
56584,1692535
56585,86627
56585,1692535
5953,1692535
56586,86627
56586,1692535
86627,110068
86627,967330
9656,1719228
56578,1719228
56584,1719228
56585,1719228
5953,1719228
56586,1719228
5470,93289
1437638,1868712
15009,23659
15009,15277
5602,15009
15009,21007
15009,16378
1108,30614
15009,219396
1108,44056
348,1108
55493,1180074
527607,1180074
108,74060
1157590,1157591
1238434,2146699
21061,21712
879,21061
879,1152
10439,1274515
348,1274515
51864,1572145
22226,76982
2632,76982
16377,76982
16377,17051
14,16377
16377,59410
16377,933558
16377,1216670
16377,1216673
1532,16377
12219,16377
1032,16377
16377,41039
16377,67773
16377,56323
1650,38883
228834,1133294
78500,228834
228834,2175367
9777,1076800
77295,1076800
59410,1076800
23659,60950
1076800,1169024
19292,60950
1461,60950
5575,67758
6340,67758
11649,67758
15345,67758
7,67758
18923,67758
3027,2104243
3950,2104243
158735,1231296
185438,1231296
52139,1231296
77048,1231296
17883,17884
24,17884
17884,88029
17884,54697
22226,933558
6818,933558
2632,933558
16376,933558
59410,933558
19274,933558
552252,933558
1532,933558
12219,933558
208519,933558
519,933558
67773,933558
56323,933558
81217,2991657
1901,16378
510,1901
37917,1883947
515,14887
14887,204962
14887,64194
3064,14887
51851,1144604
41039,51851
150098,1466234
3228,168309
3228,4937
3228,51851
19303,101183
2176,4037
4037,57755
211962,1237445
113902,1237445
220303,985161
23446,985161
33045,985161
113902,985161
113914,985161
78961,1226997
291263,1350906
19224,119665
11864,19224
17697,19224
212285,1469591
66555,1469591
219396,1469591
488,1108138
23659,55638
14,55638
16377,55638
7132,55638
36811,55638
55638,543261
41039,55638
55638,543256
3027,41355
975,194586
975,36669
974,975
819,40277
9562,55075
5216,75699
40277,75699
1532,75699
35028,75699
63052,1192218
17016,1192218
3490,571473
876,24049
876,13520
43553,73937
17520,73937
21678,73937
73937,1155547
2460,73937
1957,73937
37626,73937
3111,73937
95136,1394324
165843,1216623
5741,162931
162931,165843
23880,48965
51679,161839
161839,1465193
10828,161839
18897,161839
44916,161839
17387,161839
132876,161839
17697,161839
17277,139150
8965,8966
1650,8966
8966,11108
944544,1070310
488,944544
1071,3702
66549,1167458
224,113290
80675,1167458
113306,1167458
161839,1167458
132876,1167458
1142171,1310031
1310031,1661863
1310031,1371823
5602,66877
3634,103242
3027,97026
18272,97026
141963,141964
141962,141964
6201,1544170
1238458,1544170
880,2033727
1892,2033727
1598732,1606499
1606499,1606500
5602,15797
3087,3634
2176,3087
3087,5696
3087,8483
3087,13333
1158,3087
1776,3087
5602,43553
5602,39104
1223,5602
1243,5602
3556,5602
5602,6818
5602,204962
5602,1056739
488,5602
10859,1109702
16377,1109702
116805,1109702
12795,84697
1150,12795
40312,64750
40312,67717
2589,40312
52443,1267186
19274,1267186
41039,1267186
165843,1216660
110,71797
110,37917
110,5216
110,2228
108,110
110,128
110,1002601
110,2690
110,10757
1421601,1861797
565250,1140437
1150,3431
1032,3431
18910,38937
18910,70144
16391,18910
38937,70144
71082,141688
2228,56194
56194,69488
56194,93504
122423,204962
1886,3026
1886,2689
68699,68700
58504,203953
14999,35466
1080778,1279519
115725,1245281
17051,37618
37618,51736
172,37618
37618,58189
1012,1176
5294,57573
1176,3225
1176,1363414
36589,57573
110,57573
7017,57573
956,74569
974,57573
957,74569
74569,2104243
28974,167784
74569,1551545
74569,1113116
161839,167784
74569,132876
24,74569
167784,1214366
70500,132832
1776,132832
564,87091
87091,1139094
57755,87091
87091,117443
2034,91388
91388,547781
17087,1139094
3026,1139094
1241,1426949
5953,1426949
223,1426949
41091,124749
59919,124749
41088,124749
15217,220088
220088,440414
220088,1136517
11701,30715
1461,30715
2228,30715
880,30715
30715,57755
3490,30715
1121,30715
5281,1481141
10859,1274663
58189,1274663
67367,930707
117642,1274663
24045,67367
56323,1274663
2838,51918
1243,2838
2838,16379
2838,6818
2838,21678
42,2838
2838,5602
2838,57755
2838,51917
2838,16378
2838,6162
2838,22461
1150,2838
2838,937570
2838,78160
1302082,1462214
1056739,2220282
132856,1056739
3064,30076
5696,72628
5696,15112
5696,8483
77268,1661863
62946,1661863
1142171,1661863
7018,936270
59,936270
3224,936270
90492,1279521
1893,1551545
31,54645
31,39
31,3027
31,204484
31,3634
31,5953
31,54040
31,13520
31,488
24,31
31,27518
31,27519
31,3490
1284099,1394657
213001,1394657
1394657,1540069
45405,1284099
1241,1284099
213001,1284099
116805,1785458
7630,66113
66113,117443
11649,16384
138,16384
16384,39012
16384,19665
488,16384
1032,16384
16384,34517
8654,16384
1776,16384
67783,82482
3490,82482
11151,64172
64172,66121
121873,961347
880,125167
524,125167
1892,125167
17697,125167
133359,133368
64295,133359
19292,133359
1219546,1221606
67773,1221606
3905,1221606
544496,931795
13614,13615
13614,66549
13614,13922
13614,97263
515,15149
23659,54710
54710,55710
54710,62862
280,1230195
5917,5935
2710,5935
5935,16483
5602,5935
9656,16938
16938,18897
10828,55474
6162,55474
2690,55474
129921,928449
69488,73855
7904,224197
162371,224197
934281,1887858
23626,1887858
34110,1887858
36804,1887858
557383,1887858
73855,1887858
83189,1887858
224114,1887858
55636,1887858
73855,83189
83189,224114
55916,83189
55636,83189
10757,83189
14386,1609976
9777,14386
1461,14386
14386,15557
14386,19274
14386,71329
3125,14386
14386,212208
14386,1978406
14386,67773
14386,120615
14386,1136517
107820,1474799
56323,208664
11770,32278
32278,55638
32278,74397
880,32278
7132,32278
32278,181751
488,32278
32278,1823051
10828,68794
109599,1181353
1079579,1081448
280,10722
10722,67773
23659,1219812
58225,1219812
55536,1219812
41091,1219812
31,1183645
12996,57631
31,12996
12996,131827
12996,1179651
12996,116805
96199,1709460
583812,1637435
19850,56359
56359,56360
39,56098
4581,56098
56098,229604
3224,56098
56098,138175
13333,56098
55690,56098
115033,1302082
2127,1302082
569,11805
1152,11805
11805,12900
3556,1439071
16863,1439071
8780,1238222
488,8780
488,6693
929825,1065549
1065549,1555061
5294,1065549
1065549,1177552
1065549,1665253
258,518972
2689,15277
2689,92784
1706,2689
488,2689
11151,1026085
4566,12952
1071,4566
4566,13079
4566,17016
4566,8780
4566,138175
1090,4566
4566,13333
4566,163496
4566,12718
510,4566
17871,52934
17871,55638
31155,98711
32907,98711
18384,98711
27226,98711
78435,167889
879,54040
932639,2371545
121873,1795072
488,1795072
1395183,1795072
1032,1795072
1776,1795072
1139408,1586156
17051,1139408
564,880
880,12891
880,7270
880,2294
880,56539
880,556172
14,880
880,3026
880,472630
880,7017
880,1892
880,39387
348,880
56435,1421641
1032,17880
510,17880
545572,1109815
9147,1109815
11109,1109815
1109815,1484249
39,2199
2199,51864
1461,2199
366,2199
488,2199
366,15218
366,11701
366,16483
366,9033
366,133287
366,407
366,488
366,1892
3125,34692
1776,34692
19274,1774411
1221087,1774411
31,1774411
55474,1774411
488,1774411
1706,58034
1706,15345
1706,3893
1706,50583
1706,1707
1706,12083
1706,6046
36602,1193190
15277,36602
20505,36602
20506,36602
36602,181751
36602,1228311
41670,56857
56856,56857
9747,144492
119294,144492
144492,144493
236605,1662226
12208,71329
3125,71329
71329,212208
58628,71329
64194,73421
11218,64194
5470,64194
64194,72156
23659,57755
1223,57755
1224,57755
564,57755
35550,57755
1152,57755
9748,57755
6046,57755
2176,57755
30711,57755
20151,57755
1071,1297493
74624,1297493
37917,125324
5602,125324
30715,125324
84546,125324
488,125324
44735,71609
3776,582314
11614,582314
488,582314
144782,146169
30614,136495
30614,1239407
1461,30614
2228,30614
108,30614
126,30614
11151,30614
30614,30715
30614,64172
30614,72757
30614,137427
7056,81256
1243,1930
1930,3634
1930,1105818
71872,1136502
71872,2580328
309,15602
569,1198730
1032,1198730
1265909,1564198
1146,166995
31164,166995
68,525
68,157
68,1650
68,488
524,202816
1795072,2056482
23659,62863
41091,62863
62854,62863
62861,62863
23659,62831
62831,161932
62831,291263
62831,62863
62831,62861
62831,67773
22214,62831
23799,32205
220303,1468313
1030260,1468313
11449,1468313
8688,18863
19119,101399
11701,19119
17520,19119
18897,19119
17496,19119
138,19119
19119,56225
3288,19119
19119,21669
524,19119
19119,137427
1243,108346
2034,1729442
65452,1729442
19303,1729442
258,11614
258,8688
258,12219
223,258
21032,41670
515,76070
9181,76070
76070,1238434
76070,1545927
76070,83784
76070,1145610
10959,76070
75699,76070
19896,76070
76070,108346
76070,1002647
76070,222686
26205,76070
7017,76070
76070,1571618
75725,76070
76070,239404
510,76070
76070,98522
44735,76070
2034,85670
3027,85670
85670,562206
1032,85670
8483,204484
8483,72757
1486502,1496011
565491,1113116
115033,1113116
87257,1113116
10828,1113116
564940,1113116
3027,1113116
934803,1113116
52935,1113116
1027824,1113116
12795,1113116
510218,1113116
7132,62644
7132,99710
7132,16483
4937,7132
7132,1095275
7132,35028
7132,8654
510,7132
53935,1458589
10959,1458589
1243,1444799
25703,1444799
17698,1444799
11108,1444799
1726,52968
1726,3388
1726,41549
1726,48965
1726,16938
1090,1726
1726,67753
280,879
280,3087
280,9147
150,10828
138,150
150,59410
1002647,1017274
1032,30711
1892,30711
1473795,1635720
11401,18897
59290,64211
59290,59291
16848,59291
2978,59291
2675,59291
57581,59291
2127,59291
2128,59291
5140,59291
59291,81681
51917,51918
1032,51917
1152,62894
224,62894
4027,62894
5140,62894
6111,62894
26713,62894
1142962,1142963
488,21879
1243,554453
1748,554453
19303,554453
223,64785
6730,120560
59919,120560
41088,120560
13524,120560
12718,120560
18897,1088579
519,13524
564,87672
87672,969493
21136,87672
87672,119368
57755,87672
88968,996636
67980,1414130
569,175285
122842,122843
12900,13333
12900,2391251
18897,21634
16590,60585
16590,52358
16483,16590
16590,73421
1439368,1748210
1241,222686
68813,222686
60499,472630
42993,91343
98,91343
55636,1327052
120615,1327052
102445,225208
6818,225208
18897,225208
4955,225208
1035,225208
19303,225208
2690,1230367
23659,77075
19292,77075
32907,77075
77075,158450
16483,77075
138,77075
77075,109708
19274,77075
212,77075
60950,77075
3087,77075
76245,77075
236592,1224030
139150,582722
35595,78482
1032,95687
91394,139558
11614,41671
2294,41671
69230,105676
69230,69233
57637,69230
69230,69231
14999,69231
69231,69233
57637,69231
5140,69231
21007,58744
21007,45407
21007,41091
19292,21007
21007,45405
21007,62763
6730,21007
138,21007
21007,73421
4937,21007
21007,54734
21007,32278
1032,21007
21007,41039
21007,1978406
12208,57637
57637,69233
34517,57637
1776,1967619
20019,51944
570785,1224494
7482,9147
3556,9147
9147,16376
9147,9994
52139,1224494
7482,7483
7483,1058166
525,27428
18897,27428
1152,27428
27428,138781
27428,1137903
819,27428
27428,120615
11701,1137903
5216,1137903
2228,1137903
81850,1137903
1896,19292
1896,4762
1892,1896
1896,1232123
17835,52139
13922,52139
52139,60663
52139,570785
52139,62854
12219,52139
2386,52139
5741,52139
114253,1236982
114253,1405880
98104,114253
11108,98104
11109,98104
67273,133258
1417080,1417082
231709,231710
231709,231716
231710,231716
3634,231710
1930,231710
3634,11916
11916,24076
11916,1178822
1150,11916
4581,59070
59070,151343
1318201,1710601
76595,1318201
132857,1056739
2632,1176124
18863,1176124
488,1176124
1032,1176124
52845,1176124
929825,2379700
5281,2379700
87257,1415665
42393,109984
75960,1238434
75960,1340023
56584,967330
56585,967330
19303,967330
77075,967330
76245,967330
519,967330
97087,1292259
929825,930697
930697,1179651
17051,62514
98,16378
10757,16378
5281,6431
4429,6431
6431,41091
3556,6431
224,6431
6431,183036
324,6431
6431,67758
280,6431
2293,6431
524,6431
6431,16836
5010,6431
6431,2932477
819,1243
819,1158
819,1892
576117,1959734
3288,86239
3288,220303
3225,3288
108,3288
488,3288
3288,208519
3288,56856
8688,51918
8688,10828
488,8688
86626,1011210
1011210,1020767
1011210,1180698
37917,1011210
139135,1011210
472630,1228470
1957,122571
21669,122571
5281,472630
1957,2303
2128,59117
5953,59117
26205,41088
26205,55936
59258,122724
201639,1844852
74971,102445
31493,74971
1032,74971
22226,81850
1997,81850
21183,83228
147540,424258
2034,7017
7017,15730
7017,12995
5294,7017
7017,36589
1532,7017
7017,20300
7017,68720
2034,930699
62946,930699
16384,1141766
7482,40542
9747,40542
589,40542
1748,226615
8395,226615
226615,991808
16919,1217029
21960,69122
1158,21960
17087,219396
5140,11090
5140,11770
5140,78021
488,1070310
18897,78322
78322,1292298
11401,23712
880,1084962
1892,1084962
14414,1084962
15346,120015
120015,1018751
120015,1214366
120015,1214367
168309,1018751
15345,1018751
15346,1018751
28974,1018751
1018751,1214366
1018751,1214367
488,1018751
56585,1591065
1591065,1591069
1591065,1591070
1591069,1591070
1591069,1635720
1094069,1532395
55536,1053413
3064,188403
3064,1257078
3064,15488
3064,10757
5281,1374424
943183,1374424
48567,1363577
21183,1363577
12047,15217
372,12047
12047,22226
12047,82226
508,12047
12047,35021
12047,2224670
4014,12047
510,12047
1121,12047
77831,1224030
64856,80602
42,21183
1035,21183
1241,21183
21183,30614
5470,21183
10859,1285848
488,68308
55916,93504
1180193,1182669
126971,586955
3583,3776
1650,3583
3776,18558
1650,18558
18558,21669
1650,5655
138,1650
1650,1359320
1150,1650
488,1650
1032,1650
3027,1264646
21246,117487
15557,37161
2294,141673
4955,141673
84981,141673
2303,1352205
1310844,1352205
2303,3556
1032,2303
2303,1310844
2130,1450261
98522,1450261
23659,52000
15175,19665
59413,1301700
569,1532
1532,13922
1532,15277
1532,54469
1532,23626
14,1532
1532,5656
1532,223736
1532,2228
879,1532
1532,3087
1532,2838
1532,57755
819,1532
1532,1892
510,1532
1532,44735
17510,52444
3125,52444
488,52444
51864,2090135
1309008,2090135
835926,2090135
36811,1213573
14,36811
2632,1214845
57631,57632
8328,140909
5470,57632
74337,140909
140909,1244298
1461,57319
74337,1244298
212208,1512795
45407,89576
39189,89576
89576,115128
52443,89576
4955,44957
1273117,1361963
1361963,1943403
76595,1710601
1643852,2025364
44056,69331
73289,1624768
1748,131184
51575,60618
37526,60618
3776,56207
1650,56207
59913,59914
41091,116805
116805,174514
116805,440414
41039,116805
56661,116805
40863,1063229
1044255,1063229
10859,52941
449,52941
562917,562918
8193,11701
6046,8193
2303,8193
8193,40476
76627,1230368
4385,1452383
138,1452383
366,1452383
18862,1452383
11090,961004
27977,961004
15033,84833
1371247,2600533
116805,464993
82194,2360102
1415665,2360102
8688,1221761
1221761,2451598
21864,51736
79961,79964
9656,79961
56578,79961
56584,79961
56585,79961
56586,79961
879,18323
956,1412730
525,1412730
309,1412730
6431,1412730
1032,1412730
17114,19766
1776,19766
1636959,2025364
1131215,1636959
62854,162371
11109,47730
3634,62854
62854,98103
11109,14887
11109,138175
4937,62854
11108,11109
54734,62854
19274,62854
488,11109
62854,933558
62854,62862
21007,62854
62854,62861
41039,62854
11325,1327402
11108,14999
11108,14887
11108,57755
11108,122582
19292,62861
1162589,1170861
2838,934032
15218,23430
138,23430
510,23430
4723,18862
31,18862
1150,18862
569,19840
19840,19841
63973,1432635
63973,69488
9994,1652371
9994,1932179
1243,9994
9994,120096
1524,9994
31,9994
2880,9994
3905,9994
1776,9994
15033,84714
7132,84714
3490,84714
56323,84714
3027,65108
27,65108
366,65108
2199,65108
27428,65108
18862,65108
6039,65108
1032,65108
1892,65108
1121,65108
4723,6162
6162,1041394
6162,11701
6162,15277
42,6162
6162,57573
31,6162
1896,6162
819,6162
2690,6162
16379,1878120
1152,1878120
56132,1878120
16377,440414
440414,1470487
440414,543256
67773,440414
2293,15217
2293,113915
2293,79241
2293,11449
18272,62644
16379,1098032
3027,1098032
929825,1407308
91585,1407308
1238222,1407308
455,5367
524,5367
23659,24357
13922,24357
24357,52139
6979,1217029
6979,93289
1109408,3729224
1176,6979
76082,129527
961004,1969405
5281,2037809
14,78435
32895,78435
544496,1402972
8780,544496
3125,67796
68,3125
3125,50949
3125,67273
564,1704796
3125,1704796
564082,1704796
19012,1216617
67783,71338
19012,151295
78064,1071130
1071130,1373735
43621,1071130
17087,1211732
515,221107
76927,221107
3776,22461
5970,22461
17051,22461
6818,22461
2228,22461
1776,22461
19536,53276
53334,62644
524,53334
7482,13333
6046,13333
11916,13333
13333,20300
13333,20019
13333,44735
1892,71244
55934,1721377
116805,1721377
83967,229568
47826,83967
515,14941
14941,56873
14941,46946
2710,21526
7166,21526
15217,74258
5281,74258
74258,82194
366,74258
74258,2360102
51996,1214366
51996,1214367
12238,2830628
15346,1214366
1214366,1214367
15346,1214367
167784,1214367
17386,72327
7056,58982
54472,58982
21463,48567
21463,144009
39516,1283814
3556,1283814
115666,1642119
1331465,1346331
75946,75946
65360,1122355
5129,85236
41039,85236
1150,118303
1150,8328
1150,65677
1150,11770
1150,30715
1150,1158
1150,122582
488,1150
1032,1150
1150,1776
956,67206
5575,19852
4723,19852
27,19852
515,67206
2589,19852
19852,35028
729,65360
10747,65360
488,65360
65360,212208
65360,67273
65360,1252934
5129,179632
5129,41039
5129,44809
5129,56323
510,5129
3950,6046
3027,83287
108,83287
524,83287
1032,83287
5575,33045
25598,33045
33045,36603
33045,105644
28974,33045
11701,33045
11770,33045
31,33045
1706,33045
33045,1257144
3950,33045
33045,113902
33045,67485
33045,204037
6854,33045
21721,56828
19303,21721
10757,157879
3027,1511639
70144,84414
4566,52842
34110,1119247
488,1630053
28523,42930
6046,69697
1158,69697
55636,69697
69697,117075
5281,141825
17087,141825
78439,939346
1152,1158
138,1158
1158,1461
1158,2228
1158,8780
1032,1158
1158,1892
1158,1776
71872,973668
488,7775
1723,184581
16860,184581
184581,1378767
4566,184581
184581,202816
13520,184581
163496,184581
72024,835926
835926,1056121
133287,1169159
224,1209339
38516,1209339
455,1209339
14606,1859529
2690,65452
2690,3556
53863,83872
53863,58225
2690,53023
1035,2690
1461,53863
309,2690
53863,59410
2690,6201
27977,53863
41039,53863
2303,226095
309,37626
13927,1254559
224,1211212
7482,116018
12952,26076
26076,58689
26076,104561
3125,26076
26076,182327
5216,230300
11649,18316
6046,18316
65734,296963
136495,168877
55710,168877
15218,168877
11701,168877
37917,168877
3634,168877
168877,1284099
8780,168877
6431,168877
150098,168877
22214,168877
63973,1439795
1879567,1958357
488,3776
488,2294
488,21339
488,3556
488,6818
488,82194
488,15892
488,120254
488,1219529
488,30368
488,19274
488,6046
488,508
488,19303
488,11108
488,1032
24,488
488,648
488,1059572
488,74624
488,2224670
488,72757
488,51329
488,4746
39760,102358
74436,207132
3556,74436
36602,74436
36042,67773
36042,1242788
20300,1242788
1057201,1785458
4581,113515
2690,4766
510,4766
11090,182327
98103,182327
182327,219367
59918,111683
111683,162371
51298,111683
55638,111683
62861,111683
12219,88926
12219,19292
12219,52849
12219,77075
1032,12219
12219,67773
12219,59258
6818,967767
3490,967767
14,26971
3905,60427
11092,1808351
608,77921
55785,77921
98173,1102141
1136517,1144950
87009,170432
40863,139150
139150,586002
3027,139150
139150,1037989
92784,139150
76624,139150
68720,413453
56377,79322
125505,1003190
17087,125505
11218,125505
35521,1344622
39,55690
55690,151343
40223,2493161
7166,2493161
12219,2493161
15009,1420175
940632,1717227
1717227,2718333
12995,2895620
9281,46588
9181,9612
9612,41549
9612,52845
57631,91641
7018,91641
15488,91641
455,3776
455,1157604
17051,208519
86626,208519
18923,84961
18924,84961
84961,84962
18923,84962
18924,84962
45405,586000
3027,67753
21563,67753
35771,42804
2710,76624
5602,76624
67367,76624
55934,1211781
1211781,1293994
55499,1211781
52443,1211781
8676,1211781
64141,1211781
11218,1211781
1108,1211781
32278,1211781
765,20024
7775,1211781
524,20024
1211781,2224670
510,1211781
105644,113902
113902,220303
113902,145170
2632,12905
12905,52139
5281,1395183
6818,1395183
13235,1395183
11151,1395183
30715,1395183
1402744,1402745
1402744,1402746
30715,67717
1402745,1402746
6039,11090
2710,6039
6039,15345
6039,1264840
6039,67803
1152,6039
6039,8447
6039,67367
366,6039
2199,6039
6039,27428
819,6039
488,6039
1892,6039
4014,6039
1121,6039
16483,1299642
957,1299642
64785,1299642
1245281,1257078
59,524
524,7270
524,1243
524,55934
524,3556
524,143593
524,39819
524,24045
201,524
524,6201
524,30715
524,1158
524,58552
524,970088
524,51329
524,1136517
510,524
524,16863
51329,163496
202,930337
20173,930337
510,930337
10828,579551
5602,579551
65360,579551
212208,579551
579551,1136517
510,579551
56718,513378
52444,513378
524,513378
124824,1214367
558465,1667892
15488,22679
9888,90492
45407,90492
45405,90492
30711,90492
6431,1320421
1306608,1320421
67273,1320421
6431,1306608
53708,2145315
1032,2145315
118581,583812
2130,143149
39012,143149
19985,48583
19983,19985
71797,550045
11701,550045
4937,550045
550045,550046
4937,550046
59291,1031240
1325716,1480620
1480620,1607044
1152,133635
19274,1607044
1325716,1607044
1639084,1932296
52360,99388
13922,59419
583,14393
366,14393
1150,14393
1032,14393
1032,2710
1032,9888
1032,1769
1032,10828
62644,200043
1032,14999
1032,3556
200043,1421641
200043,1026085
1032,6818
1032,56383
1032,13235
1032,2260
1032,17087
1032,5656
1032,45400
1032,1145520
1032,92784
1032,56206
1032,67717
1032,1892
1032,21684
1032,67773
1032,6111
1032,1776
1032,5010
201,1098658
114470,1976040
5090,62644
5090,968708
5090,56381
40476,1059880
98,1561511
98,19274
98,280
98,1391986
5575,41039
23659,41039
41039,55710
41039,58225
41039,466505
19292,41039
15033,41039
41039,54734
41039,60950
2945,41039
41039,440414
41039,139135
41039,67773
39,35021
20204,35021
19242,35021
8844,35021
35021,51021
35021,51023
35021,74315
488,35021
35021,2224670
35021,1012022
51329,928625
12718,13333
3027,21563
17051,1193602
1776,1193602
1532,28866
13927,28866
589,1243
589,1152
138,589
31,589
589,1150
589,36042
589,54697
10859,57363
55636,1217029
24173,55636
3027,55636
1152,55636
16483,55636
2176,55636
54040,55636
12920,55636
2127,132876
31,132876
117642,132876
66681,1661850
1039527,1661850
1892,2710
525,1892
1892,3026
1892,31511
280,1892
488,1892
1892,5090
1892,17697
1892,39387
1776,1892
348,1892
17697,17883
10859,17697
5216,17697
17697,25703
1893,17697
1461,17697
17697,89027
17697,17698
880,17697
17697,30711
488,17697
12219,17697
17697,45419
17697,67773
17697,51329
17697,1023483
56059,442286
10991,936279
10966,10991
18897,50942
13922,1065752
2130,1065752
74245,116632
12718,27889
5470,27889
11708,64829
84414,1051349
1462,1213170
14999,78138
51736,78138
3893,1213170
37426,78138
23446,1213170
113914,1213170
880,1186538
280,1186538
1892,1186538
1371247,1868712
324,1868712
55934,1063377
16376,1063377
14,1063377
1158,1063377
17697,1063377
19292,104644
212208,1063377
63208,104644
7087,104644
608,104644
52139,104644
104644,1579739
16961,1471127
1152,1051295
1146,10249
3776,10249
10249,43553
3087,10249
10249,57755
943183,1484249
67758,1484249
17835,76245
76245,76248
1246154,2068306
63477,1046436
25598,94864
10828,94864
1108,94864
31,94864
1892,94864
24,94864
11090,219367
4581,219367
98104,219367
11108,219367
72757,2199558
211197,989235
1112589,1112590
58502,1112590
1112590,1186852
53863,1453702
58370,1453702
9376,188897
39,150098
1169005,1169006
1461,1512495
26061,26852
26061,28741
39104,589134
5655,589134
65615,78110
6163,7904
488,6163
65360,1237931
55439,1222225
21134,1222225
7904,14414
3027,14414
12219,14414
1146,2880
2880,1047946
210160,1047946
2294,144232
24,144232
141962,144232
7881,15812
12824,15812
15812,80110
17835,1227439
4722,59328
1227439,1299044
53120,59328
1227439,2185012
74105,74106
1769,78021
1243,78021
1152,78021
20193,78021
5602,78021
34517,78021
2034,2219327
204962,2219327
3634,66441
30711,237855
2690,65046
55906,65046
15488,1245281
21684,55710
10828,21684
138,21684
201,21684
21684,27977
93289,125267
3064,125267
974,125267
79082,524128
19292,524128
54734,524128
19274,524128
1896,524128
62861,524128
77089,524128
3388,166408
166408,1225519
1217426,1225519
1212270,1223048
5281,44789
16376,44789
44789,45987
5281,45987
17448,66605
17448,84414
201,17448
10959,17448
5602,17448
17448,57755
17448,2789466
10828,212208
5656,212208
45400,212208
3125,212208
212208,1395183
224610,1063932
163496,1063932
56661,81856
24045,56661
1035,56661
20374,56661
56661,125167
62635,99898
3634,99898
2100,99898
12783,15244
211962,555633
27,12783
2260,12783
2945,12783
83287,2039266
30365,2039266
37872,1193602
2712,95550
1776,37872
62644,1183883
1056739,1183883
6431,1183883
112200,112206
2589,34510
1896,2589
2589,53334
24,11701
138,58552
24,8297
24,9994
24,1150
6056,97262
97263,162931
97262,162931
97262,97263
126125,1356464
8654,1356464
12718,1841252
34110,1288762
564,1108637
58795,108668
17039,108668
2034,190341
3893,190341
66218,208519
70681,72757
67075,1187112
19224,1187112
68929,1138244
132876,560316
98104,1466661
1023389,1257827
525,61510
20387,61510
61510,1194205
880,61510
1158,61510
8654,72427
7270,146949
142618,1965938
98521,1442069
1196963,1508489
43621,48567
15217,36669
36669,88926
7482,36669
5655,36669
508,36669
36669,116805
1769,2112193
1243,2112193
16379,2112193
76595,1179651
76595,121830
4760,66228
66228,144519
62768,66228
66228,84021
449,66228
66228,1094069
66228,141673
66228,78190
66228,937570
16848,59611
59611,1018106
59611,558929
21879,1416383
27518,27519
488,1416383
7904,27518
3225,27518
589,27518
232959,1075096
1150,937570
3776,107766
4429,107766
5655,107766
23659,1778774
1177552,1778774
51918,1978406
525,1978406
21183,1978406
18838,78160
132973,139098
7270,42113
3490,11614
1748,543256
2294,3490
3490,5281
2632,543256
525,3490
3490,3556
3490,5877
3490,37618
3490,41671
132973,1076793
53240,1076793
5970,78160
23227,78160
16379,78160
78160,1299057
78160,1137824
47976,53519
16379,181550
1152,66189
1150,66189
66681,1039528
1039527,1039528
1039528,1039529
66681,1039529
141962,141963
1039527,1039529
648,15175
648,3087
648,1650
648,14414
348,648
224,88556
31268,88556
1020767,1059572
23659,1039527
66681,1039527
12833,27846
8447,27846
16848,56745
56745,105676
4385,56745
224,56745
56745,57637
1170245,1485104
23880,40377
5281,40377
1461,40377
84110,84111
98,958641
25598,77104
55439,77104
17016,77104
13333,77104
5470,566310
53117,203285
33352,53117
2127,53117
53117,58370
42993,58370
58370,62897
58370,1181022
21002,51972
84110,133331
84111,133331
57755,1317740
78136,83328
64035,83328
11614,564082
222330,564082
564082,1002634
564082,1023483
3027,64035
5723,45419
45419,1140272
138,139135
139135,1141766
1117026,1897005
488,139135
139135,1136517
16483,58728
58728,1579769
1776,58728
17087,34517
280,34517
488,34517
75725,94342
679,75725
10757,75725
119396,1080809
21463,81681
182327,1186596
20300,1522546
47646,1522546
510,1522546
7056,20300
20300,120096
3634,20300
20300,43621
42,65879
16304,16305
66515,1224534
5367,1287278
89843,89847
77048,158735
3027,1129908
57835,1058107
280,64735
2386,46442
6431,970088
13524,46442
39481,1932295
15345,58189
17051,58189
16838,58189
58189,78417
23659,39481
39481,55710
39481,57692
1220917,1237905
15009,1237905
2294,3111
138,3111
2283,3111
1254559,1403483
40863,1037992
39012,117075
13333,117075
82839,117075
2352174,3095630
66515,74624
76999,1280364
277081,1280364
23446,1540173
20647,207132
19311,20647
5551,2224670
5552,2224670
7087,2224670
110,2224670
44789,2224670
45987,2224670
1121,2224670
1245726,1292298
61763,1421633
679,3614
4760,139614
569,139614
1978,11701
1978,109478
1978,6162
