actor_id,actor_id
2963,4589
4430,4589
4589,4757
3392,4589
1896,4589
4589,18277
1922,4589
4587,4589
1121,4589
4589,1104731
3978,4589
4589,110170
5958,84482
84482,1098962
84482,542870
38707,84482
84482,1035389
17039,1253355
157085,1253355
1253355,1371041
224231,1253355
27972,1253355
27578,1253355
237405,1253355
441936,997593
441936,1771409
80613,441936
441936,1204318
18918,57340
57340,94797
1693172,2582550
2155,219666
36422,219666
9273,219666
62747,219666
73421,219666
1233,219666
1339,6065
66,1339
1339,18897
1336,1339
1339,25246
1339,21908
1339,1532511
1339,1614
1339,16962
73637,76547
80366,1135053
5064,111420
681,111420
5228,111420
40501,111420
6086,111420
21688,123766
4275,21688
21688,83220
21688,75913
169,488
169,33008
169,130030
169,21678
169,2303
37917,139161
32866,139161
111420,139161
21678,139161
17475,139161
55493,205797
2053,55493
34490,55493
24045,55493
35013,55493
9642,55493
55493,131871
55493,59252
12791,55493
23958,55493
8293,55493
38940,55493
55493,86310
524,55493
55493,936970
55493,67599
18686,55493
33192,55493
2388,55493
2628,55493
19850,55493
3019,1098072
18345,1098072
27578,82704
60966,82704
3027,82704
60971,82704
11275,29859
5658,29859
10981,29859
29859,57461
26862,29859
11390,29859
29859,55643
21462,29859
29859,1746609
62862,205725
17051,205725
4581,205725
524,205725
11664,205725
9907,21605
3783,9907
738,9907
4299,9907
42000,92434
4757,92434
64,92434
5658,92434
34900,92434
26483,92434
3380,92434
92434,1095786
92434,148609
92434,1238260
55688,92434
92434,115573
92434,183454
82805,92434
6485,61109
6485,224231
4720,6485
6485,2505499
6485,115255
6485,558267
6485,36424
325,6485
6485,150810
6485,1133834
6485,1008292
6485,303059
6485,224228
6485,93527
6485,59785
6485,170427
6485,2614956
10182,14905
14905,61185
11155,76110
76110,1213603
19975,76110
14386,76110
11664,76110
154004,1652371
4496,1083899
879,1083899
11477,1083899
1532,1083899
17141,1083899
11008,1083899
41292,1083899
19292,1083899
32895,1083899
71727,1083899
65762,1083899
6736,1083899
6384,22767
519,22767
3392,22767
3391,22767
22767,67773
22767,54812
11060,22767
22767,23959
10402,10859
1772,10402
10402,21197
10402,41420
368,10402
2628,10402
10402,1435489
4688,545087
83873,545087
2224,113676
518,113676
1461,113676
11617,113676
64,113676
5216,1418031
4429,1418031
15277,1418031
96861,1418031
18514,1418031
11614,1418031
55119,1418031
8246,1418031
1081077,1418031
1418031,4204469
6952,49832
62,49832
287,49832
2778,49832
8349,49832
500,49832
1733,49832
2228,49832
223,49832
1269,49832
18277,49832
1152,49832
7180,49832
2880,49832
3027,49832
287,5937
5937,16327
2778,5937
2228,5937
5937,23119
54728,56322
4610,54728
12111,54728
54728,177475
54728,212290
54728,55425
23880,62910
58754,62910
449,62910
19278,62836
50095,62836
88995,102786
58225,62836
52139,88995
62836,83872
59466,88995
59410,62836
51996,88995
13524,62836
59650,88995
53863,62836
62836,87794
77870,222121
8335,77870
77870,95102
1896,77870
449,77870
3223,77870
77870,95101
77870,1219546
3967,10699
48,10699
5309,10699
10699,20277
4513,10699
10699,221018
504,10699
10699,27822
6639,10699
10222,10699
10699,12052
10699,10747
517,10699
10699,62932
10699,42641
10699,151344
10699,47513
10699,1396195
25503,117470
22026,117470
117470,1508927
117470,216674
4495,117470
30614,117470
11370,117470
17736,117470
54693,117470
116341,117470
2157,117470
117470,215820
89300,117470
521,117470
18746,117470
117470,3879326
41379,117470
47,117470
117470,181891
16303,117470
11669,117470
1160,117470
77870,117470
15193,117470
18298,117470
12929,117470
117470,937897
31717,117470
94685,117470
117470,216676
117470,1192274
84527,117470
117470,141317
10557,117470
56683,117470
42262,117470
77942,117470
117319,117470
39624,117470
85564,117470
84678,117470
117470,1199905
117470,1659464
11863,117470
59650,117470
117470,1658803
112024,117470
88675,209200
51797,71675
21595,71675
16180,71675
71675,113460
71675,80112
71675,1234860
71675,96309
62849,71675
13526,71675
71675,77213
71675,1223677
11649,71551
6952,154716
23880,154716
154716,216674
13472,154716
21368,154716
13604,1405643
18746,1405643
107617,1405643
7487,1405643
98104,114254
114253,114254
114254,570947
40501,114254
98105,114254
18918,21660
21660,2413496
2975,582925
582925,582925
510,582925
28744,582925
582925,1374191
62,119783
55470,119783
39658,119783
49735,119783
10882,119783
510,119783
119783,201639
11626,14103
23626,88750
3127,88750
10871,88750
55152,88750
36208,88750
18248,88750
13726,88750
11486,88750
88750,95519
4810,88750
15488,88750
17277,88750
17874,21030
8975,21030
10279,21030
19266,21030
190,21030
21030,120575
14701,21525
2607,5292
287,2607
2607,17605
2607,17276
65772,1378866
7026,1470403
36594,1470403
1193895,1470403
912632,928148
8945,129759
38672,129759
929905,929906
5655,929906
190,929906
1469128,1538441
21318,1538441
1502916,1538441
1265629,1538441
1300275,1538441
892734,1538441
1439969,1538441
1522920,1538441
21858,1538441
1382473,1538441
1349381,1538441
5292,18364
131,18364
290,18364
9789,18364
4765,18364
5216,18364
10400,18364
7399,18364
4135,18364
16544,18364
10538,18364
18364,60950
1895,18364
18364,102429
1212,18364
18364,141028
16475,18364
18364,2007011
18364,4040569
18364,18892
14528,18364
18364,41232
17883,18364
18364,115573
2769,18364
4347,18364
21457,33663
21457,997593
21457,1771409
1036,21457
21457,935103
11850,21457
21457,27765
21457,86654
21457,22860
21457,1357834
21457,44999
21457,95476
21457,1181524
13567,21457
21457,150810
21457,92911
21457,1218598
21457,82275
21457,84678
10921,21457
2769,21457
4347,21457
92172,1228910
1428,3783
3783,12207
3783,97480
1487,3783
3783,38406
50,3783
3783,49265
2227,3783
3783,9824
3783,131519
3783,10593
3783,18746
2090,3783
3783,1192729
3783,60017
3783,87201
738,3783
3783,78216
3783,1492215
3783,38901
3783,533007
3783,4885
3783,6449
3783,6553
3783,492716
3783,7301
3783,34263
3783,15200
102786,1220273
1004584,1220273
89300,1220273
10279,1220273
1220273,2471327
125825,1220273
66620,1220273
1220273,2342141
1220273,2342129
1840,1220273
1220273,1225274
1220273,1225257
1173480,1220273
1220273,1973988
1220273,2474673
3829,17497
400,3829
3829,6593
3084,3829
138,3829
3829,11090
1957,3829
3829,21462
3829,3232149
3829,145327
3829,35341
3829,267962
1650,3829
3829,18765
3265,3829
3829,16757
3829,40403
116347,204492
116341,116347
116347,116488
27765,116347
116347,984100
19011,116347
116347,1018677
46432,116347
74266,116347
116347,1209117
116347,1493224
116347,1215477
116347,1234780
116347,2097138
116347,1230140
4038,1596650
1508927,1596650
520,1596650
7447,1596650
1596650,1672164
116341,1596650
1145892,1596650
1596650,2908628
93084,1596650
501362,1596650
33162,1596650
1596650,2687251
1596650,3181374
127233,1596650
18802,2309956
146687,2309956
1220273,2309956
2309956,2471327
1840,2309956
172747,2309956
137022,2309956
1225237,2309956
1225257,2309956
2271586,2309956
226411,2309956
1973988,2309956
10279,11991
10279,1255425
10279,1095786
10279,2413496
10279,120578
2632,53928
5292,53928
454,53928
131,53928
53928,60561
53928,60560
14386,53928
53928,119869
4764,82381
488,82381
1062,1142629
164,1205
164,2413496
102786,1142629
164,2923191
2228,1142629
8534,1142629
232104,1142629
586796,1142629
15425,1142629
210160,1142629
1142629,1463952
2405,18818
64774,1027673
5469,17067
204,17067
933271,1254583
10912,933271
134,933271
2227,933271
31,933271
933271,1303037
488,933271
4691,933271
33684,933271
933271,1030513
98050,933271
1884,933271
15886,19278
15886,73457
7904,15886
15886,102786
15886,1508927
15886,56322
15886,56903
15886,33663
15886,216674
519,15886
15886,113224
4495,15886
12073,15886
14406,15886
2157,15886
9048,15886
15886,457386
6352,15886
11850,15886
10920,15886
4687,15886
15886,124377
15886,130565
15886,19013
15886,26485
776,15886
15886,54812
15886,440414
15886,16377
9599,15886
1243,15886
15886,125167
15886,32905
15886,21277
15886,65348
10742,15886
14837,15886
15886,26996
15886,83170
37935,52474
37935,57116
33663,37935
820,37935
37935,66586
10822,37935
5588,37935
37935,142636
16866,37935
37935,968660
2294,37935
35824,37935
1430,37935
37935,53399
37935,67274
14,37935
325,37935
37935,71791
37935,216090
37935,165899
37935,107617
37935,123073
37935,96091
37935,94357
37935,55165
14469,191601
4566,14469
14469,59070
10279,14469
14469,29539
14469,117555
14469,33448
10730,14469
13474,14469
5539,14469
746,14469
14469,55688
13476,14469
7175,2481118
15393,2481118
880,18269
44999,2481118
1328,18269
1207582,2481118
1892,18269
1327,18269
11477,18269
1032,18269
3895,18269
1920,18269
884,18269
9138,18269
3084,18269
18269,21457
1336,18269
2589,18269
4517,18269
5577,18269
1884,18269
18269,64998
13745,1192729
10215,1192729
10594,1192729
10586,1192729
5049,1192729
3084,1192729
22969,1192729
96082,1192729
40092,1192729
1043882,1192729
1192729,1541339
3284,22860
2585,22860
10592,22860
22860,50576
22860,1357834
22860,227003
22860,57756
22860,87026
22860,1662626
22860,929827
3185,22860
1459,22860
11276,175690
2441,175690
37759,175690
1327,175690
53240,175690
39187,175690
63311,175690
510,1181403
108,1089233
9629,22461
22461,1068123
17051,22461
22461,33663
22461,71375
6471,22461
2228,22461
11288,22461
10367,22461
6886,22461
22461,27765
63,22461
22461,73956
526,22461
884,22461
6818,22461
22461,1091965
18472,22461
22461,71660
19011,22461
1776,22461
22461,84932
22461,41694
22461,207800
14405,22461
6449,22461
22461,223878
16660,22461
63769,73637
880,73637
1892,73637
102786,1386797
18802,1386797
935103,1386797
73988,1386797
21111,1386797
1043807,1386797
93084,1386797
932497,1386797
9191,137411
40900,137411
782,137411
7060,137411
53519,137411
102649,1037308
102786,1037308
216674,1037308
533195,1037308
6352,1037308
1037308,1386797
932497,1037308
21111,2938216
1107983,2938216
2413496,2938216
102786,1612505
18802,1612505
1311120,1612505
932497,1612505
1226831,1612505
2461,8768
1037,8768
216674,2828439
21111,2828439
19013,2828439
1386797,2828439
1230108,2828439
932497,2828439
4515,1931890
1931890,2181254
16483,1931890
1032,1931890
27765,1931890
1255,1931890
514,1931890
932497,1931890
10823,2494228
454,2494228
102786,2494228
1100,2494228
206759,2494228
116341,2494228
18802,2494228
6352,2494228
18746,2494228
21111,2494228
50576,2494228
10279,2494228
1386797,2494228
1523611,2494228
932497,2494228
1490,2494228
1104731,2494228
89289,2494228
27319,117656
1892,117656
2282,117656
10127,117656
49795,117656
280,117656
7152,117656
11181,76215
19159,76215
5342,76215
52154,76215
76215,165424
76215,123073
74611,76215
192,172221
73931,172221
13309,172221
44994,172221
368,172221
33684,172221
18974,172221
172221,181472
21986,172221
76139,172221
172221,1395597
18802,2192632
10361,1548712
1256160,1548712
38085,1548712
1162,1548712
87118,1548712
1204,1548712
37403,1548712
88392,1548712
117470,1548712
172221,1548712
39516,81132
66431,81132
81132,533061
1487,81132
81132,118422
18746,81130
2887,81132
81130,81132
17835,81132
81130,3171014
37317,81132
81132,1645393
938972,969218
19767,969218
217371,969218
4613,969218
159572,969218
82702,969218
18746,969218
21457,969218
14386,969218
115089,969218
969218,1005852
969218,1224954
554465,969218
54421,969218
969218,1025375
84527,969218
969218,1562344
84932,969218
929998,969218
72208,969218
532537,969218
969218,998387
969218,1452128
2041,969218
123073,969218
969218,1400744
969218,2413513
224228,969218
64998,969218
94158,969218
969218,1613304
969218,1652776
969218,3171014
969218,1225310
969218,1708542
14386,19274
6384,6906
723,6906
14386,102786
9777,14386
14386,33663
14386,216674
14386,997593
14386,1771409
11370,14386
134,14386
1461,14386
14386,558820
13309,14386
4246,14386
10215,14386
10592,14386
14386,159572
14386,82702
4720,14386
14386,212208
14386,67773
14386,181891
14386,15565
327,14386
4244,14386
14386,17303
14386,964843
776,14386
14386,93528
14386,237405
14386,54421
14386,929825
14386,65605
14386,1214573
14386,119589
325,14386
14386,84932
14386,77897
14386,1215477
8851,14386
14386,72208
14386,973651
14386,1662626
14386,532537
14386,998387
14386,1008292
14386,2219470
14386,1978406
14386,2396830
14386,446511
1459,14386
65605,1504806
995,53519
66431,175919
175919,1691876
11108,39185
11109,39185
1032,39185
11115,39185
34546,39185
9144,39185
34900,39185
26860,39185
1836,39185
39185,215818
39185,93713
39185,94751
115863,3220622
73988,3220569
120578,3220569
115863,1097497
1097497,2413496
18802,2351021
1120760,2351021
115863,2351021
21457,2351021
928578,2351021
128550,2351021
24937,2351021
2395,4244
4244,9778
4244,10676
4244,7175
4244,54422
1103,4244
3125,4244
4244,131519
4244,84933
4244,5281
4244,4720
4244,18746
4244,16450
4244,5384
4244,1497557
4244,53397
4244,6485
140,4244
4244,115089
4244,5367
4244,237405
4244,1357834
4244,1521445
4244,1179651
4244,1040841
4244,1562344
4244,1661465
201,4244
4237,4244
4244,111946
4244,84932
4244,1735828
4244,41694
4244,8851
4244,1008292
4244,107617
4244,123073
1884,4244
4244,155488
4244,992503
4244,2320763
4244,1743781
4244,551989
4244,1672624
4244,2167419
4244,3195188
2317012,2470619
2470619,2791164
1555059,1746323
83278,150579
148609,150579
1062,79024
5376,79024
521,79024
1748,79024
12219,79024
79024,1215477
7499,27578
19,27578
1772,27578
27578,76594
27578,466505
14,27578
11091,27578
1243,27578
10690,27578
27578,1186633
27578,41694
525,27578
27578,90492
21662,1196536
1158,1196536
46432,1196536
1196536,1932133
78317,113916
37058,1234388
102786,114470
113460,114470
114470,934288
114470,1264366
114470,1078502
76792,1312266
11701,1312266
1333,1090781
527393,1090781
36216,212821
54233,1132641
15175,2036408
56207,84430
3129,15175
8699,15175
15175,76961
2963,15175
4173,15175
10205,15175
1019,15175
2176,15175
10871,15175
15175,36594
2232,15175
4765,15175
15175,16483
15175,19159
10297,15175
782,15175
15175,47644
15175,1246284
10400,15175
15175,138243
3084,15175
10017,15175
1158,15175
10182,15175
15175,74375
15175,54812
15175,34695
1243,15175
2628,15175
1776,15175
15175,564826
15175,41694
1650,15175
15175,39624
15175,570930
3556,15175
15175,52267
6355,15175
13565,15175
15175,123526
15175,163630
104912,158223
158223,1237442
16663,46775
8385,16663
16663,147057
85138,427978
87741,427978
137167,427978
427978,3171014
11152,932639
58769,932639
151254,932639
932639,2371545
33663,79084
94798,208907
208907,214556
208907,1231116
208907,934219
65596,110427
8858,65596
8210,1521263
454,1521263
2712,1521263
2130,1521263
6949,1521263
5916,1521263
8688,1521263
59174,1521263
1521263,2494228
1035,1521263
16938,1521263
113734,1218244
15758,61658
61658,104779
2230,61658
5384,61658
6485,61658
10182,61658
61658,1179651
36424,61658
325,61658
61658,84932
2041,61658
61658,1931887
61658,94158
59785,61658
61658,92945
61658,170427
518,59262
59262,72466
52154,59262
5281,59262
27738,59262
59262,973651
2303,59262
1085178,1088620
1283,143527
85,143527
11770,41820
21179,126713
3052,126713
2963,2817964
55085,2817964
886,2817964
35475,2817964
1979,18261
18261,36208
4003,18261
14730,18261
7171,33489
67017,104470
2228,6839
6839,21030
13550,28110
448,28110
13549,28110
33663,53940
3223,53940
5916,53940
15277,53940
9046,53940
1004,53940
53940,4204469
123795,997593
123795,1771409
7420,123795
27011,123795
62049,123795
123795,3603294
123795,543193
2959,6971
3293,39187
2441,39187
11181,39187
11207,39187
13333,39187
5064,39187
14887,39187
19923,39187
39187,136532
39187,42604
1579,39187
39187,62960
53517,123797
10542,18802
3084,10542
10538,10542
9857,10542
10542,14500
4165,10542
1934,10542
10542,10921
9208,10542
3149,10542
1461,12054
7467,12054
10916,17328
10916,57865
28870,66750
11149,45566
515,45566
21403,45566
45566,73931
45566,1225782
4756,45566
2227,45566
45566,60129
45566,78729
45566,127171
45566,1216914
4690,45566
24305,45566
15813,45566
45566,96892
45566,1437547
45566,71766
15903,45566
45566,1850295
20277,34676
1957,47826
25347,41526
24397,25347
5367,25347
21678,25347
25347,113603
5713,47829
47829,73827
41029,47829
47829,82923
47826,47829
47829,132542
47829,174571
47829,83967
83967,114953
4691,36190
287,4691
4691,65717
4691,17419
3284,4691
118,4691
4691,6194
1241,4691
4691,8891
3084,4691
4691,32798
4691,15886
4691,45566
4691,5953
4691,15250
4691,110564
4691,107622
4691,1229129
4691,1220761
4275,12073
4273,4275
2295,1332493
3896,1332493
2641,1332493
56367,1332493
1332493,2087938
24397,1320146
2157,1320146
119499,1320146
59410,1320146
105762,1320146
4391,1320146
118200,1320146
280,1320146
1230899,1320146
145327,1320146
5682,1320146
40276,1320146
56024,1320146
54291,1320146
2769,1320146
222088,1635720
158136,222088
130565,222088
52852,222088
58094,129451
84981,129451
129451,148609
934,1014586
569,1014586
9560,1014586
3036,1014586
235416,1014586
189232,1224691
17639,1367075
1212467,1228915
216674,1033252
1033252,1184882
1033252,1429916
5292,171727
44735,171727
171727,544496
33829,171727
9880,171727
488,171727
9248,171727
486,171727
171727,2284427
36602,171727
149275,171727
2192,500045
17328,500045
55636,500045
182327,500045
302165,500045
134698,500045
228866,500045
42157,500045
2040,500045
383,500045
500045,566544
115679,500045
54758,500045
58502,500045
40092,500045
500045,1376880
63311,500045
3027,500045
500045,1024736
19868,500045
500045,1559387
1225783,1226596
130640,1560379
1461,1226596
1204,1226596
1038,1226596
7399,1226596
16376,1226596
1226596,1560379
109560,1226596
5655,1226596
38673,109560
40036,109560
18288,109560
134,109560
3234,109560
20019,109560
5576,210818
6473,210818
83874,210818
27775,31837
27775,56731
27775,49265
3027,27775
84223,1807132
59175,1807132
10297,1807132
206444,1807132
70904,1807132
3291,1807132
116805,1807132
39012,86633
56322,206444
16866,206444
15886,206444
14386,206444
1614,206444
28846,1137824
5293,1137824
3196,1137824
1137824,1472783
4273,1137824
1091459,1137824
937147,1137824
42,1137824
53,67987
35518,73988
35518,57461
35518,552029
141056,141057
61632,141057
11870,52878
8536,52878
6886,52878
10882,52878
52878,73177
7467,52878
11076,52878
18897,74197
1422634,1713352
1217738,1422637
1422637,2051912
5081,84219
57448,84219
67773,73210
3359,73210
140,19152
140,2299
140,19654
140,17051
116,140
140,47627
140,23119
140,8447
138,140
140,21908
140,14407
140,62010
26485,96018
7171,96018
1771,127701
55270,1212871
11155,1214164
51797,1214164
517,1214164
72450,1214164
187565,1214164
62010,1214164
1894,17303
17303,19303
17303,23931
448,17303
17303,17605
17303,50398
4730,17303
17303,43442
17303,72466
17303,19210
63,17303
15110,17303
17303,19536
17303,18976
368,17303
17303,83859
1243,17303
138,17303
14409,17303
2956,17303
14407,17303
17303,1637021
102649,1937551
102786,1937551
1508927,1937551
984100,1937551
1596650,1937551
1937551,2073292
17884,115974
17884,54697
17884,28640
24,17884
4764,17884
17884,132354
17884,88029
17883,17884
56322,113373
54470,113373
113373,298410
109869,113373
4432,113373
10437,113373
113373,169265
78303,113373
10556,113373
113373,204392
59410,113373
94098,113373
113373,212208
78729,113373
41039,113373
22214,113373
3214,113373
113373,1231717
113373,132354
113373,1222189
113373,210160
113373,1180816
92782,113373
8986,113373
113373,933558
17883,113373
113373,1177838
237368,1222992
287,60950
1461,60950
6905,60950
23659,60950
15152,60950
60252,60950
60950,158136
521,60950
56159,60950
776,60950
31171,60950
18326,60950
6684,60950
1212,60950
58198,60950
10742,60950
58691,60950
41565,60950
58098,60950
53122,56105
56105,80602
14639,56105
19292,56105
10400,56105
56105,63474
725,56105
7180,56105
7167,56105
46946,56105
109513,1532312
105648,209087
69230,1159717
18976,1159717
13922,1159717
228602,1159717
18355,1159717
10215,152759
5602,152759
1493,152759
10400,152759
152759,176027
4347,152759
108916,132833
132833,533061
38406,132833
73421,132833
132833,1136517
132833,1590797
132833,1548215
997593,1590797
1590797,1771409
49265,1590797
15735,1590797
5064,1590797
212208,1590797
1920,1590797
57755,1590797
18269,1590797
1356210,1590797
1474123,1590797
1127625,1590797
1393177,1590797
102649,228602
7467,228602
228602,1188953
64809,102786
64809,116341
6471,64809
57970,64809
26093,26510
64809,101386
14999,26093
26093,56205
7491,64809
64809,77069
64809,107602
64809,1561053
64809,1446239
21397,64809
64809,484359
19995,64809
64809,86110
5572,64809
64809,2086521
64809,1218598
64809,563891
64809,86974
58098,64809
7487,64809
12219,102786
1926,12219
12219,33663
12219,216674
12219,77075
12219,59258
12219,109869
3284,12219
12219,52849
2955,12219
12219,54415
12219,78303
12219,113460
1032,12219
12219,1188239
12219,99401
521,12219
12219,83786
12219,19292
112,12219
12219,27105
12219,20644
12219,154091
12219,964843
12219,52139
12219,1229169
9248,12219
12219,170497
12219,51576
1243,12219
12219,92782
12219,46432
12219,207706
12219,104032
12219,52865
12219,59361
12219,1463952
12219,223820
12219,62856
12219,141028
12219,173065
12219,41694
12219,84292
12219,1395347
12219,70177
12219,492716
12219,1247141
9309,12219
12219,561450
12219,569166
12219,15903
2053,207713
49624,207713
2975,207713
29528,74409
2879,74409
74409,77068
24967,74409
74409,111946
1115103,1290196
1224484,1257671
25002,1257671
1254059,1299479
49487,142689
10828,49487
41903,49487
47990,2383347
116649,2383347
116647,2383347
15393,2383347
2047,29382
29382,56117
9789,115081
15193,115081
115081,121668
115081,2079281
33162,115081
71791,115081
115081,1049119
287,121668
3,121668
15393,121668
15193,121668
115089,121668
121668,3836809
121668,2079281
77942,121668
121668,964686
121668,1049119
1459,121668
72782,90141
72782,2217743
10215,37452
10592,37452
13301,37452
15393,37452
19995,37452
3784,37452
37452,54327
34263,37452
50,6012
6012,229263
6012,229981
6012,80586
4885,6012
2245,6012
6012,25819
15193,102786
15193,18746
15193,15393
15193,115089
776,15193
15193,192272
15193,146137
15193,3836809
15193,2079281
15193,2079295
10557,15193
15193,71791
15193,211454
15193,39624
15193,1118807
15193,1049119
15193,1008292
15193,85930
3185,15193
15193,2923191
15193,3333160
1459,15193
38560,115089
8261,115089
4246,115089
115089,159572
82702,115089
115089,1120760
1430,115089
115089,3872825
53399,115089
115089,502111
37935,115089
22860,115089
15393,115089
115081,115089
115089,129787
115089,1224954
44999,115089
115089,3836809
115089,1107983
19742,115089
66070,115089
1490,115089
115089,126297
1450,115089
69231,115089
115089,1231822
76142,115089
115089,979952
94759,115089
115089,446511
96632,1080935
1532,15393
7175,15393
3061,15393
15393,159572
15393,82702
15393,1142312
15393,586796
15393,15425
15393,115081
15393,150059
15393,95192
15393,160573
15393,37317
15393,3836809
15393,2079295
15393,87255
15393,211454
15393,979952
15393,1049119
15393,1179601
15393,555310
15393,3171014
1306023,1746871
1537624,1746871
9274,35980
6384,35980
35980,83225
10862,35980
18277,35980
31171,35980
35980,108889
49360,102786
49360,1508927
49360,52139
49360,170497
49360,1197800
23678,49360
49360,107379
49360,496175
49360,1109795
49360,1056121
49360,997887
49360,1211812
49360,122447
49360,1533747
49360,1009931
49360,968922
49360,3416971
47646,1228880
125565,1228880
14639,73489
4,73489
923,73489
10491,73489
61914,1229432
4347,73489
1229432,1229578
1227701,1229432
116,110424
16867,110424
95505,1812314
53975,95505
35742,95505
95505,142626
35776,95505
81596,1697596
65772,1697596
7056,43019
43019,146687
10921,43019
43019,4018554
62644,149993
149993,206919
147255,149993
78952,149993
149993,2699565
149993,224227
149993,1216607
3036,74047
74047,85880
74047,204610
15033,152302
54722,152302
24264,223012
67599,152302
111946,152302
44127,223012
94818,152302
223012,1430971
223012,1218279
223012,459062
7058,144289
8534,1182344
117180,1182344
17087,1182344
1182344,1286537
14991,1182344
190,1182344
1182344,1630380
15370,1213535
8984,1213535
4756,1440709
59860,1440709
221600,1440709
440414,1440709
4690,61544
1276,129099
138,27770
15900,27770
27770,2314680
3027,27770
138,1133063
1428,238714
238714,997593
238714,1771409
110589,238714
238714,1813317
56200,238714
48312,1491255
1098962,1491255
84482,1491255
189794,1491255
1018676,1813317
1353827,1440574
3061,1353827
227454,1353827
1344361,1353827
1353827,1497557
1285,1353827
56200,1353827
8213,9789
1269,8213
8213,36208
1534,8213
16940,133931
12835,133931
87678,133931
21111,63544
63544,2493102
63544,932497
1100,45378
31155,45378
1711,164603
164603,1190069
14060,164603
126171,164603
42279,164603
17064,164603
164603,1206334
28848,164603
52889,164603
73355,164603
32990,164603
25503,100564
8212,100564
1100,100564
26513,100564
589,100564
8328,100564
100563,1214277
100563,2959598
1100,4330
4330,8328
5367,12898
192,5367
5367,31837
5367,102786
5367,21127
2694,5367
3417,5367
5367,38570
5367,5588
5367,6941
5367,60129
5367,12052
5367,24264
5367,212821
1243,5367
5367,1373737
5367,159657
455,5367
5367,216676
5367,49002
5367,1397453
3,32
32,7499
32,30614
32,6807
32,1979
31,32
32,936970
32,90633
32,62064
32,6240
32,1535375
9979,119586
119586,1473345
119586,144279
66586,119586
67849,119586
18976,119586
62168,119586
119586,129099
119586,1937147
10739,119586
119586,1465190
67848,119586
33181,119586
17883,119586
54422,1462953
1462953,1513867
1462953,1551677
2206,3129
2206,7026
335,2206
2206,8784
85,2206
500,2206
2206,2228
2206,8534
1639,2206
504,2206
2206,9994
2206,83002
488,2206
2206,18269
224,2206
2206,5953
1243,2206
1233,2206
2206,3064
2206,41694
2206,2413496
2206,59839
2206,116130
2206,1434398
2206,3149
1190639,1230073
68665,102786
43240,1086886
112326,1448298
6408,1228274
93396,1228274
9290,1228274
13604,1228274
35824,1228274
180986,1663195
11152,48161
35157,114652
35157,1055140
35157,41694
35157,162751
11357,174798
102429,174798
30861,1068123
10437,30861
30861,58563
30861,212828
10367,30861
5064,30861
6352,30861
3223,30861
9599,30861
7420,30861
30861,80742
30861,540281
30861,1302854
19537,134450
53862,134450
18980,134450
33297,134450
5292,81596
2227,69709
23532,69709
59315,69709
69709,1812314
55061,69709
35776,69709
86014,492791
21028,84617
84617,105727
3713,84617
2157,84617
84617,1097941
84617,1422977
35793,52763
35793,69709
35793,86014
35793,1812314
35793,53975
35780,35793
35742,35793
35779,35793
35793,95750
35793,1386199
35793,85035
35793,85519
35793,77235
35745,35793
35776,35793
35793,69128
35736,35793
52763,216674
5288,52763
52763,2205684
35780,52763
25246,52763
35742,52763
52763,2342129
52763,78951
41694,52763
52763,85458
35776,52763
488,61824
6714,61824
3027,61824
38673,230680
5538,230680
55636,230680
230680,237455
37632,230680
9191,230680
230680,1201716
18973,230680
3416,230680
10990,230680
130640,230680
76594,230680
10978,230680
6972,230680
230680,232396
12214,230680
4001,230680
6199,230680
10747,230680
230680,1392137
230680,236048
30426,230680
3489,64796
56365,64796
64796,74568
22226,64796
500,64796
60898,64796
1032,64796
64796,131519
3223,64796
40900,64796
6159,64796
64796,92404
64796,505710
7624,64796
64796,77996
54421,64796
64796,147446
41694,64796
64796,1315036
64796,142389
24264,1006016
210160,1006016
123795,143236
116467,143236
56734,1172147
45400,1172147
116,1172147
31268,1172147
1001657,1172147
3900,1172147
504,1172147
18686,1172147
3292,1172147
91351,1172147
36592,1172147
63372,1172147
1129464,1172147
58502,1172147
59156,1172147
3284,1218645
935103,1218645
11669,1218645
102786,307695
1979,307695
19011,307695
307695,1472747
9789,27915
27915,108810
18325,27915
27915,1068089
1068089,2423486
27915,1064082
27915,1341128
27915,100781
11857,100781
22601,1142312
22601,3333160
45586,90496
90496,512316
10401,90496
6199,90496
11510,90496
3034,90496
21277,90496
73177,90496
690,90496
1686,17881
1686,3894
1686,50398
1686,9777
1686,1892
1686,6193
1686,53493
1686,53926
1686,17064
1686,2219
1686,33286
1686,8395
1686,11184
1686,2877
1686,69899
1686,56896
90133,1568101
1678,38582
1678,543505
1678,84215
1678,84076
1678,3034
1678,1267216
59696,545604
545604,557579
41694,545604
515,557579
40481,557579
5723,557579
40543,557579
3037,557579
25540,557579
221611,557579
110,557579
1158,557579
1233,557579
55469,557579
28779,557579
41694,557579
152416,557579
17288,36662
25072,36662
5294,36662
1283,36662
2039,36662
30614,36662
11181,36662
10959,36662
2227,36662
5470,36662
36662,1016168
12111,36662
36662,205854
15737,36662
36662,115128
36662,89815
19292,36662
17064,36662
1152,36662
14730,36662
10747,36662
36662,88029
36662,90451
36662,484359
33532,36662
21183,36662
36662,59839
820,65510
58019,65510
11510,65510
17477,65510
15274,65510
20240,65510
11663,1044255
77795,1044255
6183,1044255
107766,1044255
82885,1044255
582722,1044255
22461,1044255
3663,1044255
27319,1362512
2295,1362512
3896,1362512
