director_id,director_id
69122,85563
488,3388
51965,85563
3388,4784
3388,5655
3388,57755
3388,9994
3388,5342
468,4575
4566,4575
7213,7467
19303,150193
88926,91493
5469,91493
11649,71551
20646,71551
455,84021
5281,1106893
81502,135534
1313516,1313517
2034,232596
59248,1470538
9281,46588
17142,46588
144782,146169
15389,71609
44735,71609
6737,57755
6046,57755
1223,57755
1224,57755
564,57755
4135,57755
3416,57755
30711,57755
2176,57755
4037,57755
30715,57755
1152,57755
35550,57755
150,10828
138,150
150,59410
150,4720
510,582925
74924,582925
582925,582925
71872,1413704
929825,2411091
71872,1136502
71872,2580328
3492,68167
4610,68167
68,488
68,525
68,834
68,1650
26205,76070
18997,76070
76070,1545927
76070,125032
76070,108346
76070,1002647
76070,83784
9181,76070
75699,76070
53333,76070
19896,76070
58094,76070
76070,142687
75725,76070
6495,76070
64796,76070
76070,239404
10099,76070
103,76070
76070,1571618
76070,98522
44735,76070
1243,108346
524,202816
258,8557
258,11614
258,309
258,8574
223,258
258,12219
7132,1070444
1032,85670
2034,85670
578,85670
1614,85670
4600,85670
85670,562206
35736,85670
35770,85670
85670,130938
12329,85670
11401,70100
11401,16644
1142962,1142963
488,21879
527607,1180074
1461,101045
13333,173667
564,87672
87672,969493
4491,87672
87672,119368
57755,87672
17141,87672
18897,1088579
1439368,1748210
10765,18596
10765,15175
8858,10765
5572,10765
10765,19012
10765,15912
10765,21370
3388,10765
5696,10765
27436,83313
37161,83313
83313,114470
15287,929825
203285,934803
15287,164554
203285,1123897
15287,55934
2226,52961
102445,225208
1035,225208
6818,225208
18897,225208
19303,225208
4955,225208
638,26713
96439,1288710
40312,140617
2589,40312
40312,67717
17605,40312
2632,25703
4483,25703
25703,52605
569,69168
69168,69845
69168,1115333
20173,69168
69168,133331
578,562206
84074,84075
84074,220088
84074,109708
21246,45037
1032,45037
488,45037
15557,45037
45037,1056121
4600,45037
1150,45037
45037,2766240
16483,45037
2878,45037
5367,45037
45037,69122
13524,45037
45037,83313
45037,224610
879,45037
45037,88967
5140,45037
1650,45037
10491,45037
45037,135651
45037,116436
40863,67356
67356,586002
1032,67356
59466,67356
59315,67356
3026,67356
66121,67356
67356,76965
67356,131397
2171,67356
67356,130816
67356,1138699
14386,67356
58573,67356
67356,1026085
64131,67356
17142,67356
42138,67356
16834,67356
5723,67356
1152,1053901
56745,1053901
569,1516986
557383,1516986
280,83784
56381,81856
56381,77357
17496,56381
3061,51894
10828,51894
51894,51895
66512,1186342
70575,1186342
21134,1102522
1102522,1176379
40213,65452
28898,40213
3224,40213
6111,40213
6818,589230
16483,52968
5292,52968
16644,52968
60949,146977
7396,146977
76245,146977
7087,588701
488,7087
510,7087
7087,77919
2636,7087
7087,12238
608,7087
3388,7087
1461,7087
2293,7087
1776,7087
7087,57646
13520,93419
124294,937133
1617,20239
1617,1731915
1617,12833
1617,56539
4766,84836
28788,1209590
229043,1571086
45052,84554
488,765
765,7482
765,4429
765,53090
39,4762
4762,65452
880,4762
4762,30365
2636,4762
4762,53334
1233,4762
4762,16294
3905,4762
2228,4762
4762,17142
1650,4762
4762,4766
9994,36631
1448842,1603020
210355,1603020
7879,12890
8,12890
7087,12890
12890,84496
2034,17597
62410,63571
1177552,2440249
88149,111974
57755,111974
87257,1113116
10828,1113116
934803,1113116
52935,1113116
115033,1113116
33192,1423660
30715,1423660
65298,135795
212,135795
1024219,1140442
129921,129922
109314,126125
510,109314
3492,5344
5655,109314
8844,109314
5344,21792
12890,109314
5602,109314
109314,1071165
3026,5344
5344,18596
2303,5344
5344,64061
3905,5344
5344,45400
31,5344
2228,5344
1152,5344
5344,17764
934,5344
103,5344
5344,46085
5344,7904
5344,10757
5344,26095
550669,1447271
4784,9181
5292,9181
9033,47506
9033,11701
9033,11864
9033,86270
6047,9033
8193,9033
10696,981854
225009,1142171
258,225009
45400,225009
524,225009
1233,11649
1233,45052
1233,17835
1233,5572
1233,21134
1233,52849
1233,1461
1233,5344
31,1233
1233,4566
819,1233
1233,2632
1233,54240
1233,9994
1158,1233
1233,13333
1233,7399
524,1233
1233,26095
1233,5342
1108,2226
1108,30614
934,1108
10707,98538
55493,1180074
230542,942251
1776,57691
879,1152
51864,1572145
16214,557818
1614,557818
20750,557818
6163,557818
78500,228834
34934,515867
2171,3125
1650,38883
74105,74106
15175,64141
11770,64141
19274,64141
30715,64141
54710,64141
38803,1403179
19303,101183
19302,101183
2176,4037
136153,291263
1884,19224
11864,19224
19224,119665
64140,1284159
64140,72208
16294,102445
5281,16294
3556,16294
5655,16294
16294,55493
518,16294
13235,16294
31,16294
1150,14405
12898,14405
14405,66681
14405,1039527
14405,17141
488,1108138
13235,1288727
141260,1108138
56539,1288727
3905,1288727
20400,21411
9778,20400
9788,20400
21657,55075
975,20746
973,975
974,975
975,115677
975,36669
182009,1198257
957,974
957,36631
957,11091
6482,75699
5216,75699
26467,75699
40277,75699
57090,75699
510,7132
7132,20907
7132,99710
7132,16483
4491,7132
2171,7132
7132,56322
7132,8654
2535,1236704
865,876
876,13520
71082,141688
98173,1102141
19536,36797
2228,56194
56194,69488
4135,21526
518,21526
2461,21526
7166,21526
77441,80602
14386,77441
578,37618
17051,37618
37618,1413704
172,37618
37618,58189
7467,37618
1893,37618
37618,39516
1032,114334
75131,114334
114334,114335
14999,35466
19274,236539
54734,236539
1012,1176
578,989235
58324,989235
37932,989235
81256,989235
2461,989235
1152,989235
989235,1223175
117642,989235
232959,989235
9778,989235
5953,1426949
1241,1426949
223,1426949
564,87091
36811,72208
36811,1213573
57755,87091
4720,36811
41421,87091
2034,91388
91388,547781
1374474,1374476
54472,1374476
525,1222393
2838,61659
1243,2838
1150,2838
2838,6818
2838,16378
2838,21678
42,2838
2838,7467
2838,20750
2838,57755
2838,51917
2838,22461
2838,6162
2838,937570
2838,5602
2838,17178
1884,30715
11701,30715
1461,30715
2228,30715
5281,1481141
488,1477505
54507,1477505
7132,51521
934,51521
67367,930707
24045,67367
1461,21863
21863,131948
59,20307
11701,20307
20307,1173102
15254,1211732
17087,1211732
1152,1211732
1211732,1534116
13015,74436
36602,74436
3556,74436
72611,74436
3905,5216
1302082,1462214
132856,1056739
5602,1056739
224687,567120
45400,130030
45400,65452
9888,45400
5655,45400
45400,45407
30614,45400
7399,45400
524,45400
44735,45400
9888,90492
45405,90492
45407,90492
30711,90492
27578,90492
3087,5696
3064,30076
36693,55476
55476,98750
54472,55476
45405,1284099
1241,1284099
1284099,1394656
31,39
31,36588
31,5953
31,204484
31,12898
31,54040
31,13520
31,114404
31,54645
31,5342
1555617,1555620
1032,16384
488,16384
578,16384
11649,16384
7499,16384
1704,16384
138,16384
16384,39012
16384,34517
8654,16384
1776,16384
4610,82482
21657,82482
37917,82335
1032,6413
6413,28866
1233,1075122
488,115666
1032,7166
1243,7166
3026,7166
7166,24173
1748,7166
7166,19303
7166,16483
3416,7166
7166,15452
31,7166
7166,52139
7166,76245
1158,7166
7166,54645
7166,109708
39516,53333
15488,121873
65452,121873
119294,121873
17386,121873
21657,121873
121873,558929
70520,121873
17282,130103
488,15358
15358,16644
54710,55710
19274,54710
58901,1707753
40345,70287
15488,18023
280,27319
280,879
280,3087
13922,144816
2636,144816
974,144816
89027,144816
2166,83189
55916,83189
10757,83189
9777,14386
14386,15557
1461,14386
14386,19274
14386,71329
14386,1609935
14386,120615
3125,14386
4720,14386
14386,17605
14386,212208
14386,1949910
14386,1978406
14386,1136517
107820,1474799
58628,71329
3125,71329
71329,212208
57446,59291
57446,102445
2036,57446
51918,57446
1769,57446
5655,57446
1893,57446
31,57446
14386,57446
57446,1068008
4720,57446
7399,57446
1776,57446
57446,212208
72208,1609935
206919,1609935
4760,980284
56205,980284
77268,1140583
2461,51965
10828,68794
14405,35595
17178,35595
1079579,1081448
109599,1181353
19536,88967
88967,225556
5575,88967
488,1302549
1614,1302549
1617,1302549
96199,1709460
144422,1709460
1518,1709460
19850,56359
36811,80215
11181,1439071
16863,1439071
3556,1439071
14353,1439071
569,11805
1152,11805
66728,1088455
1173102,1907068
488,6693
224,17282
10051,17282
4955,17282
11770,17282
10491,17282
5602,17282
76859,78501
929825,1065549
1065549,1555061
5294,1065549
1065549,1440271
1065549,1177552
2535,1065549
182690,1285976
58573,1907753
20019,58573
258,58573
26467,58573
4135,1026085
11151,1026085
4566,17016
1071,4566
4566,5469
4566,13079
1090,4566
4566,13333
4566,138175
4566,163496
1032,1795072
488,1795072
1884,1795072
93286,1795072
121873,1795072
64131,1795072
1395183,1795072
1776,1795072
1440271,2408537
1428024,1440271
1345661,1833375
1299467,1345661
1032,17278
8246,17278
4688,17278
5281,17278
17278,91343
10828,1206051
879,1206051
212208,1206051
1032,91452
1907753,1968363
138,1968363
3416,1968363
2461,1968363
280,1968363
1032,11478
24,11478
11478,99898
30614,72757
30614,1239407
30614,137427
30614,136495
108,30614
1461,30614
1233,30614
30614,30715
2228,30614
11151,30614
934,30614
2228,16853
1158,16853
16853,1782117
309,15602
4766,145130
1146,166995
5469,166995
31164,166995
27319,166995
62854,62863
880,19302
1486502,1496011
44931,44934
44934,117075
44735,44934
1461,17510
2062419,2062420
2062419,2062421
1032,51917
7399,12988
91394,139558
41039,1220517
11614,41671
2294,41671
21007,45405
21007,45407
21007,62763
21007,32278
138,21007
19274,21007
21007,54734
1233,21007
4483,21007
7399,21007
21007,41039
21007,1978406
21007,38673
1896,6482
1461,1896
1896,4762
1032,1152
1152,90694
1152,17087
1152,2461
1152,1675864
58189,1367342
8328,140909
7482,7483
1061773,2766240
21007,1061773
7399,1061773
52605,1061773
1884,52139
17835,52139
13922,52139
52139,60663
52139,62854
12219,52139
2386,52139
38673,52139
10828,1263877
59521,1263877
6201,1263877
309,1263877
142618,1182701
131617,1182701
6163,126501
21113,22020
1884,11916
1150,11916
11916,1178822
11916,46085
6046,1028297
7623,66074
57446,66074
61659,82840
80591,82840
1061878,1061879
13520,25598
13520,588701
2034,13520
488,13520
3026,13520
3416,13520
5345,13520
13520,19274
1233,13520
13520,21007
2199,13520
13520,17605
5342,13520
929825,930697
17051,62514
27578,62514
576117,1959734
114335,3140100
5281,141825
17087,141825
1032,11091
11091,57130
11091,18250
11091,21007
1201,11091
819,11091
3125,11091
7399,11091
11091,27578
7904,11091
488,59410
51298,59410
13235,59410
539,59410
59410,59413
59410,1222393
2632,59410
53684,59410
7399,59410
59410,132856
59410,132857
578,819
819,1243
819,18865
819,5469
518,819
819,5345
819,4483
819,1158
103,819
819,40277
79279,203285
86626,1011210
37917,1011210
139135,1011210
1011210,1020767
26775,62410
62410,99436
44916,62410
1049919,1688651
1957,2303
1957,2461
223330,1049919
865,15345
15345,51965
15344,15345
5281,472630
7623,1313761
19841,54525
1032,74971
31493,74971
74971,102445
108752,570375
212,108752
12219,108752
578,81850
2034,930699
16384,1141766
1748,226615
8395,226615
226615,991808
53761,226615
40542,44644
7482,40542
589,40542
147540,424258
21960,69122
1158,21960
8311,35736
35736,35770
488,944544
4483,944544
5140,11090
4600,5140
2636,5140
5140,11770
5140,14405
5140,78021
141962,141964
880,2632
1769,2632
2632,9281
2632,3416
2632,52849
2228,2632
2632,4566
2632,17141
2632,3125
2632,53684
2632,7399
2226,102634
63589,1571086
1032,21113
17087,21113
21113,115891
68929,115891
11701,1996464
15852,1996464
3416,1996464
1461,1996464
121873,1618057
1776,1618057
1037989,1188680
17871,52934
7399,17871
26061,26852
26061,28741
6384,59330
53861,59330
1617,59330
16294,59330
6384,64131
2176,3087
3087,4483
1158,3087
3087,13333
1776,3087
4491,59027
5572,59027
1461,1512495
11701,17142
17142,32278
17142,24045
1241,17142
17142,50767
17142,19274
17142,1136517
122348,1232361
53925,55936
1211473,1717627
55710,56322
56322,86626
3125,56322
56322,80591
10995,11012
10995,17178
39104,589134
5655,589134
11218,64194
14887,64194
5470,64194
4385,227936
5602,227936
5469,58094
84617,1178812
12238,2830628
3064,14887
3064,10757
64856,80602
64856,101518
78136,83328
64035,83328
1150,1650
1650,5655
138,1650
17825,57113
5292,57113
25210,57113
57113,236539
15557,37161
1038,37161
2461,1732429
20212,1732429
1879567,1958357
2461,1085563
19302,1085563
8636,1085563
7018,1717526
578,1717526
39481,55710
488,6163
5292,6163
934,6163
6163,7904
60949,1448215
69122,1448215
937034,1140442
1090,72757
1090,7087
578,120615
31,120615
30614,120615
98132,102439
879,18323
2166,986834
82511,168349
168349,212208
102445,1498102
109402,1498102
488,34517
17087,34517
3416,34517
280,34517
56256,535191
124912,1525379
488,127027
24,127027
17051,127027
5469,127027
16483,58728
58728,1579769
1776,58728
198150,291263
19274,198150
82194,86270
34510,86270
7467,17764
17114,19766
1776,19766
488,7775
68929,81317
6111,81317
224,51524
1032,1412730
956,1412730
6431,1412730
525,1412730
7467,1412730
309,1412730
2675,92319
488,51984
17812,51984
3556,8574
1776,8574
468,1539858
150098,1539858
79082,555633
32,144304
1106693,1140238
98631,1106693
137467,1106693
1106693,1136502
1106693,1118360
27992,1187112
67075,1187112
19224,1187112
84075,1422143
95255,1214352
185438,1214352
1214352,1231296
33192,142687
1351024,1861450
55265,76095
10828,932317
42,932317
52629,57755
81718,122186
929825,1462259
55257,204484
3556,1283814
39516,1283814
93286,129527
1233,129527
3061,1299642
16483,1299642
957,1299642
12891,1213074
10828,1213074
72024,835926
835926,1056121
17051,1193602
1776,1193602
4720,836732
879,4232
4232,35013
75725,110427
75725,94342
679,75725
10757,75725
7166,1234970
69238,567120
18533,69238
118303,1525872
10828,1309478
51965,1327402
11325,1327402
53304,58897
54472,58982
589,36042
578,589
589,1243
589,1150
589,4135
138,589
589,64061
31,589
589,1152
589,54697
37852,37872
37872,1193602
1776,37872
12890,182001
101542,543261
569,543261
55710,543261
11701,543261
31,543261
30614,543261
934,543261
4566,15868
2712,95550
16483,64998
28249,1650076
132876,560316
2294,3111
138,3111
2283,3111
30309,112201
608,104644
7087,104644
52139,104644
104644,1579739
111801,143862
64796,143862
455,1209339
224,1209339
38516,1209339
56205,135534
38516,135534
55439,135534
45405,586000
17605,586000
95024,1278722
16860,1278722
7879,111736
40345,111736
6431,1183883
1884,1183883
1103,1183883
1056739,1183883
7270,42113
4499,57328
4723,21673
21673,78108
18878,21673
8844,21673
21673,28898
16837,21673
21673,53177
4720,84546
488,57193
57193,127614
24,57193
10051,57193
2636,57193
31,57193
280,57193
5602,57193
2034,4014
4014,31164
4014,27319
4014,4762
62854,162371
62854,98103
19274,62854
54734,62854
21007,62854
7399,62854
41039,62854
16644,67753
5344,67753
17114,1565228
3061,22676
53708,2145315
92012,1156778
1156778,1662226
4160,1156778
20212,1143671
865,1099862
55499,1099862
14597,56373
2228,56373
24970,79492
69122,79492
25598,145169
61510,61659
880,61510
525,61510
20387,61510
61510,585272
1158,61510
41670,1433089
4429,1433089
12238,66728
60073,61069
11090,60073
60073,77357
60073,66605
5656,60073
24045,60073
60073,83281
60073,1144604
57755,60073
1893,60073
21007,60073
60073,135651
38673,60073
77656,77657
119396,1080809
970194,1159846
16848,56745
4385,56745
224,56745
366,1215399
932533,1215399
518,549971
3125,19304
68,3125
2228,3125
3125,67273
3125,4720
3125,50949
118581,583812
4723,19852
2746,19852
19852,1028309
7467,19852
17633,19852
19852,58094
1899,19852
2589,19852
5575,19852
67273,1187602
16391,2454500
455,934
525,934
150,934
2690,65452
1035,2690
2690,3556
2690,6201
309,2690
934,2690
510,4766
2690,4766
303064,1331120
1146,2880
2878,2880
5090,78501
78501,116436
1461,105648
105648,161932
56370,161932
15488,1353210
83281,1402358
182327,1186596
98522,1450261
1162589,1170861
1308004,1526643
108,83287
524,83287
8858,592332
40864,1135815
1418,1135815
53863,206811
27977,53863
1461,53863
53863,59410
41039,53863
1243,53684
4688,53684
1748,53684
138,53684
52849,53684
41039,53684
6046,402272
109857,402272
39012,143149
488,4787
4787,7467
1032,1109805
16860,1109805
1109805,1732141
973668,1109805
6201,1496149
1899,1213167
1899,2589
6818,90698
893,1243
893,77104
138,893
893,16483
893,1108
893,86270
893,7270
57030,81856
564,1704796
3125,1704796
564082,1704796
1884,76624
6384,76624
67367,76624
76624,139150
5602,76624
865,144232
2294,144232
24,144232
7623,144232
2636,144232
141962,144232
31268,88556
224,88556
15556,141962
1039528,1039529
11649,57434
1150,57434
7036,57434
518,57434
2228,57434
1032,18500
1071,3702
488,18500
10781,18500
2228,18500
32,18500
190,123997
109402,123997
123997,1469397
11401,81220
510,1522546
56891,1522546
1522546,1571086
2838,934032
2303,226095
2461,226095
66191,561061
39,2199
488,2199
2199,11181
2199,2226
2199,51864
2199,21475
1038,2199
2199,5065
2199,5174
1461,2199
2199,18500
2199,63713
36425,62773
58689,62773
66512,641437
11090,182327
98103,182327
5469,111807
1233,111807
1395183,1586350
2461,17655
3776,22461
5970,22461
17051,22461
6818,22461
14405,22461
2228,22461
1776,22461
2589,53334
2589,34510
1896,2589
103,2589
309,37626
1884,1051295
1152,1051295
40863,1037992
7881,15812
15812,52691
12824,15812
15812,62047
5469,176557
176557,177306
1776,53120
19707,97618
4857,567120
4857,177532
4483,17883
4483,9777
1769,4483
4483,12833
4483,19304
3556,4483
4483,10781
1071,4483
138,4483
4483,53863
1158,4483
4483,13333
4483,7399
1776,4483
4483,167640
4483,5342
82839,117075
39012,117075
13333,117075
59290,64211
488,42226
1884,80591
9281,80591
19303,80591
518,80591
22214,80591
17697,80591
2176,80591
60545,80591
524,80591
765,20024
78500,80591
524,20024
44735,80591
13015,132360
53925,53942
59413,1301700
19302,1301700
51965,77809
19302,77809
10702,589402
2461,589402
1152,589402
59803,165787
7879,165787
16384,165787
76595,165787
165787,1318201
142618,1965938
26076,58689
26076,104561
3125,26076
26076,182327
6737,35550
4784,35550
1250472,1252958
7467,231866
55116,1216147
184581,1110909
58094,157879
10757,157879
1137903,1304854
569,19840
131239,591400
6495,15254
6495,35013
880,16834
16834,84165
22020,1349268
2034,114404
4566,114404
6737,71402
71402,84075
16483,71402
20750,71402
57755,71402
5723,71402
69371,1861797
69122,1861797
1421601,1861797
131948,1970423
51965,78013
1146,10249
3776,10249
10249,43553
10249,15389
10249,57755
3087,10249
4483,10249
76999,1280364
1243,78021
1769,78021
15389,78021
20193,78021
1152,78021
34517,78021
5602,78021
36811,141189
224,1607016
3416,1607016
11770,1607016
5602,1607016
223,1032
223,4385
223,3556
223,14353
223,1413704
223,11218
223,2228
223,819
223,970088
5469,98750
22810,98750
6979,98750
224,1211212
11694,60099
11701,60099
11343,60099
60099,223551
2226,938835
1884,938835
7482,938835
68185,938835
54733,938835
5602,938835
7904,938835
1243,9994
1038,9994
2461,9994
3905,9994
31,9994
2880,9994
1776,9994
43896,1215510
3052,15672
172,3052
2461,3052
3052,123997
578,1395183
5281,1395183
1614,1395183
14392,1395183
6818,1395183
13235,1395183
30715,1395183
11151,1395183
865,84496
7879,84496
5216,34682
7270,146949
5140,94403
59918,151007
151007,936670
7482,116018
4720,116018
1579,116018
17835,76245
76245,76248
258,518972
26467,518972
4385,20921
10491,20921
1776,20921
13333,558007
10491,1907753
12891,20739
20739,58552
20739,38673
59291,1031240
64140,1031240
12905,52139
2632,12905
3061,62047
59803,62047
12824,62047
62047,1416383
1032,64796
468,64796
6159,64796
64796,1224031
126125,1356464
8654,1356464
39516,67273
16863,1992444
66605,1992444
25598,936584
1032,936584
24,936584
10828,936584
3556,936584
1150,936584
8844,936584
15175,936584
2636,936584
39012,936584
12238,936584
123997,936584
1776,936584
1126053,1287065
3897,53276
19536,53276
3416,1480620
56322,1480620
1032,12219
12219,88926
12219,52849
190,9274
1884,9274
9274,81256
8965,8966
1650,8966
5953,1118360
132857,133398
5602,133398
51575,60618
37526,60618
6818,967767
103,967767
18023,133635
1152,133635
18356,60025
17764,60025
4483,60025
98521,1442069
4720,60545
4720,212208
4720,1978406
84110,84111
11701,67795
1579,67795
2746,223825
31,223825
108,11325
1038,57271
2034,2219327
4429,146438
14999,146438
224,146438
4955,146438
865,6039
366,6039
6039,6482
488,6039
578,6039
638,6039
6039,9032
6039,6159
6039,11090
6039,36425
6039,17812
6039,7467
6039,21657
6039,7213
1233,6039
6039,67367
1152,6039
819,6039
6039,15345
4014,6039
2199,6039
578,1158
1158,2226
1158,7499
1158,4135
138,1158
1158,1461
1158,2228
1152,1158
934,1158
1158,8636
1158,1776
57492,92561
17087,92561
66193,1520002
224,113290
2166,65314
2166,105866
20212,1021810
78160,1116251
54734,1116251
66441,1413704
578,13333
6046,13333
7482,13333
13333,20019
5469,13333
11916,13333
13333,38673
13333,22383
13333,44735
11701,58498
3087,58498
57130,57538
4065,67717
30715,67717
1032,7399
488,7399
7399,2766240
518,7399
7399,14405
7399,12073
7399,41039
78647,102445
1035,78647
18596,78647
16294,78647
24,42694
42694,51864
5292,42694
1158,42694
51864,2090135
1309008,2090135
835926,2090135
123795,1609061
3776,56207
1650,56207
54472,57755
13922,198613
865,94864
25598,94864
24,94864
1038,94864
10828,94864
1108,94864
31,94864
5281,2036105
55499,105239
21085,105239
11649,18316
6046,18316
7314,1244465
34110,1288762
8246,130237
15045,54645
56059,442286
6162,33315
4723,6162
468,6162
6162,15277
6159,6162
6162,11701
42,6162
31,6162
1896,6162
819,6162
934,6162
2690,6162
6162,15556
38023,1213167
57742,117239
5216,230300
488,128947
4135,128947
77921,80752
608,77921
55785,77921
5367,1287278
4808,15277
4808,32395
18702,39819
3416,66877
10491,66877
5602,66877
578,1808351
11092,1808351
640,642
2293,15217
1402744,1402745
1402745,1402746
1402744,1402746
4566,52842
3417,41222
20212,41222
34110,1119247
95022,1119247
21657,1119247
224610,1367978
589,1367978
9777,238822
1518,239404
567750,1309430
5602,1309430
16848,1155101
7314,52845
52845,53304
607,931180
21684,55710
10828,21684
138,21684
201,21684
21684,27977
103,21684
17087,1193965
55934,1721377
116805,1721377
488,1630053
15812,96676
5292,21411
2632,21411
4720,21411
9778,21411
17439,930526
1157091,1299467
8965,1151847
22461,1151847
17439,533061
30711,237855
17605,97026
59918,936670
6384,1878120
1152,1878120
560316,1059621
27578,1059621
75990,116632
47652,221723
66555,80172
2632,80172
5723,80172
7904,80172
138,45210
2461,45210
2690,45210
1136517,1144950
5953,1802846
1802846,1846578
58689,1802846
190,51329
4762,51329
2228,51329
1201,51329
934,51329
1158,51329
51329,163496
83967,229568
83967,142312
47826,83967
83967,1262481
24891,83967
36669,142517
36588,36669
7482,36669
15217,36669
36669,116805
5655,36669
36669,88926
508,36669
26095,36669
114470,1976040
15254,57632
57630,57632
5470,57632
10099,71082
138,10099
10099,17087
65452,70520
16483,70520
14887,70520
990,70520
3416,1221838
7879,8010
8010,59357
8010,52934
1152,26467
13922,1065752
98,1561511
98,19274
98,280
98,1391986
9778,80602
1461,9778
9778,95101
16847,236211
57755,1317740
212208,1512795
33192,41421
1498662,1948280
1611614,1948280
6431,1293762
5281,1293762
66605,1293762
32278,1293762
84110,133331
84111,133331
40863,139150
139150,586002
578,139150
139150,1037989
92784,139150
17277,139150
27578,139150
35013,139150
8654,102445
525,8654
8654,16294
5010,8654
224610,297095
72208,1257723
12073,1257723
3125,18308
138,12073
3125,12073
2636,5029
4065,5029
7270,67752
1112589,1112590
1112590,1186852
1243,2112193
1769,2112193
103,190
103,80978
103,3026
90,103
103,1614
103,4135
103,4491
103,120226
103,21134
103,201
103,30711
103,11401
103,75699
103,21526
103,2228
103,13333
103,38673
103,10757
39189,89576
45407,89576
89576,115128
52443,89576
76595,121830
76595,1318201
132452,535191
15775,139474
15774,15775
2228,150207
3125,150207
5344,58164
5723,58164
53863,1453702
1461,2978
2978,19840
5090,968708
5090,56381
564,1108637
12708,15277
12708,1281387
1158,1453748
19416,116779
2636,2426640
103,40277
98750,138175
66228,141673
4760,66228
66228,144519
62768,66228
449,66228
66228,84021
66228,1094069
66228,1309478
66228,67795
66228,78190
66228,937570
21768,58897
10099,21768
138,11161
10051,11161
4955,11161
13922,81322
81322,183036
20750,81322
15218,81322
11161,81322
28283,81322
81322,132856
1150,937570
7465,80591
1579739,1579740
7499,27578
525,27578
880,2033727
66728,1396917
95022,532052
524,3061
524,638
524,1243
59,524
524,1038
524,55934
524,3556
524,58552
524,143593
524,39819
524,24045
524,6201
201,524
524,30715
524,6495
524,1158
524,51329
524,970088
524,7270
524,1136517
524,5342
16848,59611
59611,1018106
59611,558929
41039,55710
2945,41039
19274,41039
41039,54734
41039,56322
5575,41039
103,41039
41039,139135
7399,1744211
53267,125066
53708,125066
107766,125066
78059,220691
934,1219430
56377,79322
5292,53177
11181,76221
15672,76221
488,1416383
4600,1416383
1416383,1758713
21879,1416383
51298,1473954
132856,132857
132857,1056739
54729,132857
7879,97180
59466,139135
488,139135
138,139135
72208,139135
139135,1141766
139135,1136517
97579,1006372
56205,1006372
221723,1068341
3417,17836
1158,17836
61659,149495
149495,1187819
12891,149495
69371,149495
35468,149495
33341,149495
50767,149495
88967,149495
1032,8636
488,8636
578,8636
8636,11701
4135,8636
2636,8636
224610,1264689
40476,225009
40476,1059880
3950,6046
4784,108668
58795,108668
3897,1111717
5281,1111717
24,113907
10696,113907
10702,113907
52968,113907
190,8193
6046,8193
8193,11701
2303,8193
8193,40476
535191,939087
559,6737
432,559
559,50719
559,1704
559,2303
559,37932
559,1095994
559,18898
559,5345
559,75699
559,102634
559,6162
559,15556
6431,143296
2636,143296
865,25146
78439,939346
1063,939346
865,20204
20204,87742
20204,66739
20204,36602
16847,20204
20204,66681
20204,1039527
20204,1254001
7467,20204
20204,31119
14405,20204
20204,59027
1090,20204
76705,121473
4808,76705
17605,76705
9788,76705
11614,564082
88943,227353
4387,6979
190,1776
488,1776
1776,1884
1776,4385
1776,10828
1776,56857
1776,37852
1776,20659
1776,2746
1776,5216
1776,68929
648,1776
1776,1053901
1776,30715
31,1776
1128,1776
1776,2880
1776,10249
5602,43553
5602,39104
1243,5602
1223,5602
3556,5602
5602,6818
2636,5602
30309,1470701
6431,1470701
65452,1470701
564,1470701
4784,1470701
6818,1470701
309,1470701
11181,17605
15277,17605
12891,17605
17605,23532
15218,17605
3125,17605
17605,212208
1032,2419
1038,2419
17386,72327
10567,82511
5065,10567
52935,59231
1152,59231
1230331,1662316
942251,1662316
38782,1662316
510,930337
202,930337
20173,930337
280,64735
8193,69987
32799,210355
6159,1515545
1032,575678
27846,575678
5281,91585
1769,149870
38883,149870
149870,2163669
4453,75043
22676,75043
1682188,1826789
51329,169288
6818,1357449
4491,1003843
12329,14353
10828,212208
5656,212208
45400,212208
3125,212208
212208,1395183
2632,59164
49424,69122
2461,49424
3087,49424
366,1452383
190,1452383
4385,1452383
138,1452383
6979,10781
1176,6979
14386,88966
88966,212208
167640,169046
53863,167640
940632,1717227
1571086,1982215
14386,1827948
45405,1417301
45407,1417301
82226,1417301
90492,1417301
45396,1417301
1199903,1996996
14386,2029559
3125,2029559
880,61703
61703,64856
79082,1416533
4720,54729
2535,54729
16808,30309
11181,16808
15217,16808
4617,16808
468,1034086
2317020,3242748
6431,970088
21411,99918
11161,99918
1769,2425997
1056121,2425997
45405,2425997
45400,2425997
103,2425997
1976040,2425997
525,1978406
21183,1978406
55934,55941
71872,973668
116805,464993
5723,11614
5281,5723
1150,5723
5723,37917
5469,5723
5723,51965
5723,95101
5723,57199
5723,44735
5292,135651
6384,135651
14386,135651
1261117,2943379
578,7270
7270,58220
1038,7270
7270,1907753
4135,7270
7270,57755
1650,7270
141673,1046225
4888,23287
4888,55710
4888,8246
4888,21712
4888,68185
4888,58689
4888,1044255
4888,16837
1461,4888
4888,9181
4566,4888
4888,21960
4888,18500
4888,1474775
1158,4888
4888,94864
4888,163496
4888,184581
19224,212934
1128,212934
1063,212934
212934,1306645
1723,184581
16860,184581
184581,202816
4566,184581
13520,184581
163496,184581
38782,92712
61363,2167077
210355,1521437
488,1518
1518,56710
1518,1284159
1518,21657
