id,title,release_date,budget,revenue,vote_average,vote_count,popularity,genres,keywords
807356,Watcher,2022-06-03,5000000,2543216,6.5,721,35.776,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1157, 2872, 2340, 2568, 6844, 11181, 10226, 10714, 12565, 178649, 179882, 187056, 286239]"
550205,Wish Dragon,2021-01-15,0,25860000,7.939,1212,53.441,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[4896, 12554]"
567189,Tom Clancy's Without Remorse,2021-04-29,0,0,7.018,2298,51.816,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",[179431]
956926,Wolves,2022-04-01,0,0,5.0,1,3.842,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[9672, 9957, 12565, 33722, 207046]"
520663,The Woman in the Window,2021-05-13,4000000,0,6.021,1815,23.717,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[242, 818, 6563, 9826, 10226, 10353, 13063, 34079, 41329]"
438449,The Work,2017-03-11,0,0,7.4,29,1.89,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 2655]"
9364,Wuthering Heights,2011-09-09,5692172,1742215,5.9,218,16.867,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5215, 818, 10235, 10703, 17981, 17982, 17984, 187056]"
338967,Zombieland: Double Tap,2019-10-09,42000000,122800000,6.946,5335,47.453,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1459, 833, 10292, 7312, 9663, 10349, 11931, 12377, 163795, 179430, 209122, 235380, 299335]"
273805,The Zombinator,2012-09-15,0,0,4.3,7,1.952,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12377, 163053]"
154082,The Zone,2011-03-16,0,0,5.067,15,2.082,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14534, 155262, 158718, 171993, 258533]"
548064,You Might Be the Killer,2019-05-21,0,0,5.91,150,8.722,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[5767, 10714, 184297, 305666, 316332]"
965150,Aftersun,2022-10-21,0,7834405,7.689,1038,41.119,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[612, 894, 1005, 5159, 4232, 6876, 5733, 8181, 10683, 10937, 11051, 14724, 47023, 155888, 158718, 172487, 187056, 209674, 238096, 240303, 257246, 258533, 278730, 315518]"
915935,Anatomy of a Fall,2023-08-13,6200000,18400000,7.76,680,121.127,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1157, 1442, 3183, 4715, 12660, 33519, 158718, 175421, 187056, 214780, 240237, 287417, 310777]"
424277,Annette,2021-07-07,15500000,3700000,6.789,629,16.341,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 1009, 793, 3485, 4344, 6300, 9887, 6562, 9826, 12990, 33630, 156326, 164920, 168683, 190102, 193537, 207240, 276162, 317745]"
846892,The Balcony Movie,2021-08-07,0,0,7.5,19,3.146,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1157, 814, 1979, 10226, 21747, 206671, 209591, 212914, 235736, 274787, 282997, 285028, 298758, 298760]"
501979,Bill & Ted Face the Music,2020-08-27,25000000,6300000,5.9,844,25.084,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[953, 4379, 9663, 179430, 240303, 256328]"
498587,The Book of Vision,2021-07-08,0,0,6.294,17,3.487,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",[]
565028,Candyman,2021-08-25,25000000,77411570,6.031,1432,31.128,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[9663, 9826, 9955, 18379, 156075, 249379]"
862528,Boris Karloff: The Man Behind the Monster,2021-09-17,0,0,8.0,3,2.337,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
653725,Crip Camp: A Disability Revolution,2020-03-25,0,0,7.2,132,10.435,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[458, 5767, 1228, 2425, 4098, 4243, 158558, 187249, 188953, 195593]"
728570,Definition Please,2020-08-10,0,0,3.5,2,1.561,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
666750,Dragonheart: Vengeance,2020-02-04,0,0,6.883,299,30.446,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",[12554]
698495,Enemies of the State,2021-07-30,0,0,6.3,15,1.96,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
695476,Father Soldier Son,2020-04-15,0,0,6.5,62,10.548,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",[162365]
913854,Framing Agnes,2023-06-22,0,0,8.0,3,2.262,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[290527]
879062,Grave Intentions,2021-10-15,25000,0,5.0,3,1.028,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9706, 250593]"
673175,Have a Good Trip: Adventures in Psychedelics,2020-05-11,0,0,6.7,156,9.747,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11528, 11483, 157908, 234555]"
514847,The Hunt,2020-03-11,14000000,10550350,6.645,2931,36.439,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10123, 10292, 4323, 8201, 9826, 295702]"
1113278,It's a Wonderful Knife,2023-11-10,0,970781,5.2,64,44.123,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[65, 12339, 158718, 207317, 209941, 270346, 323756]"
399794,Jay Sebring....Cutting to the Truth,2020-03-06,0,0,7.5,2,1.547,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
466420,Killers of the Flower Moon,2023-10-18,200000000,156300000,7.522,1990,497.154,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1157, 818, 1543, 1812, 5332, 2493, 2887, 10322, 9672, 9826, 12425, 14676, 14900, 15060, 33519, 33720, 33722, 41500, 157215, 161207, 164193, 175949, 202760, 207876, 232648, 236621, 238192, 241625, 251667, 256930, 270346, 279928, 305941, 315518, 325822]"
1008903,Left Behind: Rise of the Antichrist,2023-01-26,0,3600000,4.8,15,8.326,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[1329, 3203, 6158, 6548, 15302, 18035, 18070, 192947, 231099, 288202]"
822099,The Lost Leonardo,2021-08-20,0,567955,6.861,36,8.968,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",[2967]
524369,The Many Saints of Newark,2021-09-22,50000000,13037403,6.403,595,27.074,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[586, 700, 9675, 11578, 10391, 10726, 15009, 208992, 264591, 285182]"
438148,Minions: The Rise of Gru,2022-06-29,85000000,940000000,7.348,3233,128.239,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[1228, 9663, 15285, 179431, 299811, 302503]"
690596,Murder to Mercy - The Cyntoia Brown Story,2020-04-29,0,0,6.995,102,8.931,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[33722]
884605,No Hard Feelings,2023-06-15,45000000,83000000,6.923,2279,135.777,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6054, 7476, 9799, 13088, 40865, 155722, 155808, 157296, 176454, 182204, 208275, 231544, 234042, 244229, 255406, 318606]"
799555,Operation Varsity Blues: The College Admissions Scandal,2021-03-17,0,0,6.9,125,9.257,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[975, 3692, 155876, 278133, 288660]"
703810,Picture a Scientist,2020-11-11,0,0,7.7,9,6.117,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3658, 10850, 14750, 14760, 161166, 171452, 201063, 228384, 282075, 287067]"
932430,Prom Pact,2023-03-30,0,0,7.321,126,27.562,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
315162,Puss in Boots: The Last Wish,2022-12-07,90000000,484700000,8.253,6908,294.923,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[3205, 9663, 11478, 15285, 179430, 188748, 227812]"
460458,Resident Evil: Welcome to Raccoon City,2021-11-24,25000000,41914915,6.0,2248,83.317,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1865, 6783, 1852, 4884, 12377, 12545, 15321, 41645, 161184, 166701, 179431, 186523, 210608, 270319]"
1043581,Santa Camp,2022-11-12,0,0,5.4,8,1.822,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1991, 6018, 10075, 297969]"
664297,She Dies Tomorrow,2020-07-31,0,398663,5.195,149,16.03,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1523, 5248, 15237, 187056, 227812, 240485]"
718416,Smiley Face Killers,2020-10-29,0,0,3.3,23,10.522,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9672, 10714, 33722]"
1063422,The Strays,2023-02-17,0,0,5.477,320,26.585,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
267805,There Are No Saints,2022-05-27,0,0,5.2,100,20.065,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[378, 10084, 534, 1930, 9826, 197521, 202056]"
656090,Transference: A Bipolar Love Story,2020-05-31,400000,0,5.6,7,3.472,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
518502,The Unthinkable,2018-06-20,2038607,0,5.638,149,20.842,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4278, 9673, 10563, 177923, 235585, 246533]"
583081,Warning,2021-10-22,0,0,4.9,94,13.407,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
531219,Roald Dahl's The Witches,2020-10-26,0,29303571,6.38,2650,71.562,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[612, 616, 818, 2161, 4375, 13014, 15101, 267848]"
535214,Jimmy Barnes: Working Class Boy,2018-08-16,0,0,5.9,4,0.816,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[4048, 5565]"
97051,Would You Rather,2012-10-14,0,0,5.99,862,16.115,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 793, 5301, 625, 1825, 9826, 10163, 11836, 12997, 13005, 13006, 13040, 18249, 155697, 157512, 189001, 295702]"
352492,XOXO,2016-08-26,0,0,6.0,578,17.42,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[3221, 3627, 160213]"
38031,You Will Meet a Tall Dark Stranger,2010-09-22,22000000,0,5.9,806,14.297,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
65871,Zombie Undead,2010-01-15,0,0,3.0,18,2.12,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[12377]
804755,Agnes,2021-12-10,0,0,4.194,36,89.235,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[745, 6150, 10093, 11001, 14765, 161261, 189868]"
476389,Anastasia: Once Upon a Time,2020-02-27,0,0,6.029,85,8.471,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",[4379]
595813,Barb & Star Go to Vista Del Mar,2021-03-29,0,0,5.925,207,15.413,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1196, 6876, 9713, 179431]"
802226,Bingo Hell,2021-10-01,0,0,4.8,104,18.863,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[10936]
735436,The Argument,2020-09-04,0,0,5.5,16,4.656,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[41379, 208586]"
429422,Capone,2020-06-26,20600000,858281,4.982,336,16.242,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3149, 5565, 9672]"
681947,Clerk,2021-03-17,0,0,6.1,15,2.552,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1740, 5565, 191458, 235736, 248957]"
337404,Cruella,2021-05-26,200000000,233503234,8.039,8753,94.534,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1228, 2095, 3289, 4470, 7024, 15479, 242214, 245230]"
774021,Demonic,2021-07-29,0,0,4.947,216,23.593,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2626, 3972, 161261, 181109, 228066]"
823482,Dream Scenario,2023-11-10,10000000,6777038,6.941,315,60.981,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[3030, 1992, 2117, 10123, 8201, 10235, 272553, 278832, 305613, 315518]"
829280,Enola Holmes 2,2022-11-04,0,0,7.533,2291,52.341,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[703, 8250, 9663, 160342, 273879]"
923597,Eraser: Reborn,2022-03-31,0,0,6.491,109,19.69,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4009, 11207]"
746358,Father of the Bride Part 3 (ish),2020-09-25,0,0,7.696,28,4.4,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
755519,Freak Power: The Ballot or the Bomb,2020-10-23,0,0,10.0,1,0.885,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
534072,Great White,2021-05-13,0,517929,5.284,338,16.535,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2988, 5160, 15097, 15098, 33760, 223335]"
656995,The Heist Before Christmas,2023-12-24,0,0,4.0,3,2.529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[207317]
211755,Hunter x Hunter: Phantom Rouge,2013-01-12,0,12705094,7.1,172,24.749,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[161919, 207826, 210024]"
830788,The Invitation,2022-08-24,10000000,33628000,6.206,662,33.767,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 3133, 6038, 12545, 18300, 42923, 224795, 255600, 261274]"
1218707,Killroy Was Here,2022-07-12,0,0,7.0,1,0.601,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
689397,Laura Hasn't Slept,2020-03-25,0,0,6.35,20,1.43,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
795852,The Lost Sons,2021-03-16,0,0,7.0,1,0.973,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
634528,The Marksman,2021-01-15,23000000,23076711,6.884,1460,51.253,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[782, 534, 1543, 5616, 9826, 10175, 154846, 156175, 167043]"
665761,Minyan,2020-08-28,0,0,5.1,10,5.677,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2315, 11704, 41523, 158718, 208289, 258533]"
518978,Miss Fisher and the Crypt of Tears,2020-02-27,0,0,6.16,94,9.728,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[5657, 703, 207046, 207876]"
586101,Music,2021-01-14,16000000,645949,5.609,133,11.116,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[2231, 1646]"
961323,Nimona,2023-06-23,0,0,7.969,683,62.683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]","[1299, 10466, 158276, 158718, 162532, 296608, 297442, 298517]"
739405,Operation Fortune: Ruse de Guerre,2023-01-04,50000000,37800000,6.557,1190,90.357,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[779, 212, 797, 744, 5265, 470, 4289, 10950, 322575]"
641662,Pieces of a Woman,2020-12-30,0,0,7.0,1140,20.946,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[697, 1680, 6472, 9872, 163112, 172291, 180715, 241737]"
829400,Psych 3: This Is Gus,2021-11-18,0,0,6.7,98,10.772,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",[269769]
1083862,Resident Evil: Death Island,2023-06-22,0,53929,7.504,796,108.519,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[3859, 9744, 12377, 41645, 50009, 206958, 210024]"
845377,Sanitation Day,2021-01-29,250000,0,6.0,2,1.446,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
1108658,The Shift,2023-11-30,6500000,8500000,6.0,5,10.421,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[2038, 4379, 281237]"
818543,Slumber Party Massacre,2021-09-27,0,0,5.36,75,7.986,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11798, 5595, 9714, 9826, 10714, 12339, 155024, 187056, 234906]"
778870,"Strip Down, Rise Up",2021-02-05,0,0,7.0,42,10.533,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6593, 12670]"
899579,There's Something Wrong with the Children,2023-01-17,0,0,5.894,155,38.539,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
556984,The Trial of the Chicago 7,2020-09-25,35000000,107423,7.717,2845,18.123,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[520, 6145, 2339, 4243, 9672, 11550, 12192, 12995, 208647, 208992, 214780]"
857732,Untold: Crime & Penalties,2021-08-31,0,0,7.0,36,5.964,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6483, 159290, 231149, 289584]"
346687,The Water Man,2020-09-13,0,0,6.19,231,17.663,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
958785,Wog Boys Forever,2022-10-06,0,0,6.2,5,1.982,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
130750,The World Before Her,2012-03-11,0,0,6.9,14,2.262,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6194, 10428, 14636, 18070, 187056, 191583]"
398181,You Were Never Really Here,2017-11-08,0,10891281,6.561,2618,24.651,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[612, 242, 447, 818, 5707, 9856, 10594, 9826, 10809, 14964, 41158, 165909, 171095, 191527, 240184, 240237, 243769]"
56410,You Lucky Dog,2010-06-26,0,0,6.45,10,5.446,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",[]
776519,Ailey,2021-07-23,0,0,5.6,5,3.608,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[740, 4569, 163210]"
653615,Amulet,2020-07-24,0,0,5.302,111,9.782,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[745, 2981, 6095, 4917, 15001, 33720, 162380]"
811076,Barbarians,2021-09-23,0,10532,5.265,51,20.871,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[14903]
865797,Biosphere,2023-07-07,0,59878,4.98,25,5.249,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[235668, 272793]"
740985,Borat Subsequent Moviefilm,2020-10-23,0,0,6.47,2359,30.018,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2946, 1627, 2422, 2475, 8201, 3979, 9663, 11800, 9864, 11514, 18118, 263237]"
615952,Armageddon Time,2022-10-28,15000000,6100000,6.536,359,18.441,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2921, 1158, 4412, 5638, 8646, 10261, 158679, 165402, 208289, 227656, 262709]"
812284,A.rtificial I.mmortality,2021-04-29,0,0,6.35,10,1.018,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[310, 4978]"
921355,Assassin,2023-03-31,0,0,5.6,55,19.118,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
759213,Captive,2020-10-30,0,0,6.688,16,200.943,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1930, 3874, 10235, 10349, 12565, 15381, 18029, 235173]"
585245,Clifford the Big Red Dog,2021-11-10,64000000,107347356,7.195,1646,52.123,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[818, 15162, 162628, 208152, 209220, 275266, 325067]"
749274,Cry Macho,2021-09-16,33000000,16481544,5.987,920,19.74,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[534, 818, 1930, 1228, 168713, 292659]"
529203,The Croods: A New Age,2020-11-25,65000000,215905815,7.504,3613,133.856,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[9663, 10506]"
688343,The Curse of Audrey Earnshaw,2020-09-30,0,25092,5.5,52,6.178,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
581526,Deliver Us from Evil,2020-08-05,12000000,34662454,6.847,176,22.948,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1794, 3432, 3434, 9748, 12369, 192334, 231849, 270709, 290527]"
603206,Dream Horse,2021-05-21,20000000,6435260,7.082,110,22.021,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1209, 6075, 2673, 3525, 9672, 155759]"
740049,Enys Men,2022-05-20,0,0,5.0,27,4.935,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1228, 287803]"
600354,The Father,2020-12-23,6000000,21029340,8.143,2910,28.545,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 1565, 1439, 2689, 10325, 5903, 10181, 10938, 11469, 218099, 240303, 292939, 308019]"
542178,The French Dispatch,2021-10-21,25000000,46333545,7.073,2340,29.479,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3660, 736, 1415, 254, 351, 1228, 917, 4222, 2679, 2883, 437, 2187, 9706, 4620, 10960, 13112, 18293, 156181, 160224, 170865, 172417, 211225, 238192, 240119]"
597922,The Greatest Beer Run Ever,2022-09-30,2800000,0,7.629,609,29.578,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[2957, 818, 5299, 4552, 9672, 179430, 208992]"
